guide_id,ingredient_id,ingredient_name,type,content
guide_0259,ingredient_0208,만가닥버섯,신선도체크,"표고를 고를 때는 갓이 적당하게 펴져 있고, 갓 안쪽에 있는 주름이 뭉개지지 않으며 줄기가 통통하고 짧은 것이 좋다. 버섯의 종류에 따라 구입 요령이 다르나 신선하고 상처가 없으며 조직이 단단한 것이 좋다.

갓이 적고 둥글며 줄기가 전체적으로 가지런한 것, 색이 우윳빛이 도는 순백색 또는 크림색을 띠고 있는 것, 뿌리 부분이 짙은 다갈색으로 변해 있지 않고 줄기가 가늘지 않으며 살이 두꺼운 것, 갓이 우산형이고 수분이 적으며 미끈거림이 없는 것이 좋다. 육질이 부드럽고 단단하며 탄력이 있는 것으로 고유의 향기가 뛰어난 것을 구입하는 것이 좋다. 새송이 버섯은 마르지 않은 것으로 줄기가 길고 굵으며 아래로 갈수록 통통하고 속이 꽉 차 있는 것이 좋다.

육질이 단단하고 갓이 피지 않은 것은 좋은 버섯이다. 잘게 쪼개져 있지 않고 목이버섯의 온전한 모양을 가지고 있으며, 고유의 향이 많이 나는 것이 좋다."
guide_0260,ingredient_0209,새송이버섯,보관,"표고를 물에 씻지 않고 손으로 불순물을 가볍게 털어낸 뒤 마른 행주로 표면을 닦고 랩으로 싸서 냉동실에 보관한다. 신문지에 싸서 냉장 보관한다. 습기를 제거하여 신선도를 유지하며, 습기가 차면 금방 곰팡이가 생긴다.

갓이 위로 가도록 세워서 보관하는 것이 좋다. 구입 후 손질해서 한 번 먹을 분량씩 비닐봉지에 담아 보관하면 편리하다. 버섯은 상하기 쉬워서 빨리 먹는 것이 좋으며, 신선도가 떨어진 버섯은 중독의 원인이 될 수 있다.

톱밥을 제거하지 말고 그대로 냉장 보관하는 것이 좋다. 채취 후 2~3일 내에 먹는 것이 좋고 보관은 냉장고에서 해야 하며, 그늘에 말려서 약재로 사용하기도 한다. 생 목이버섯은 수분이 날아가므로 신문지에 싸서 수분 방지를 하는 것이 좋으나, 대부분의 건 목이버섯은 바람이 잘 통하고 그늘진 곳에서 보관한다."
guide_0261,ingredient_0209,새송이버섯,손질,"말린 표고버섯을 다시 부드럽게 하기 위해 물에 담가 놓으면 맛있는 성분이 녹아 그 육수를 사용한다. 그 육수는 흙 향기가 베어 있다. 생 표고는 갓 안쪽이 손상되지 않도록 흐르는 물에 가볍게 씻거나 젖은 수건으로 닦아준다.

건 표고를 물에 불려 사용할 때는 너무 오래 불리지 않고 설탕을 살짝 넣으면 빨리 불릴 수 있고 감칠맛 성분도 달아나지 않는다. 팽이버섯은 누르스름한 밑동을 잘라내고 소쿠리에 담아 결결이 뜯어 가며 씻는다.

깨끗하게 씻을 경우 오히려 특유의 맛과 향, 영양성분이 감소하므로 꼭 씻어야 한다면 흐르는 물에 살짝만 씻는다. 흐르는 물에 깨끗이 씻어 손질한다.

깨끗한 헝겊이나 창호지, 습기를 잘 빨아들이는 신문지에 싸서 냉장고에 넣거나 습기를 제거해 보관한다. 요리 전에 미지근한 물에 불렸다가 사용한다. 사용 시에는 목이버섯의 줄기를 제거하고 사용한다."
guide_0262,ingredient_0209,새송이버섯,세척,흙이나 이물질을 가볍게 털어낸 뒤 필요할 때 흐르는 물에 짧게 헹구고 물기를 제거한다.
guide_0263,ingredient_0209,새송이버섯,신선도체크,"표고를 고를 때는 갓이 적당하게 펴져 있고, 갓 안쪽에 있는 주름이 뭉개지지 않으며 줄기가 통통하고 짧은 것이 좋다. 버섯의 종류에 따라 구입 요령이 다르나 신선하고 상처가 없으며 조직이 단단한 것이 좋다.

갓이 적고 둥글며 줄기가 전체적으로 가지런한 것, 색이 우윳빛이 도는 순백색 또는 크림색을 띠고 있는 것, 뿌리 부분이 짙은 다갈색으로 변해 있지 않고 줄기가 가늘지 않으며 살이 두꺼운 것, 갓이 우산형이고 수분이 적으며 미끈거림이 없는 것이 좋다. 육질이 부드럽고 단단하며 탄력이 있는 것으로 고유의 향기가 뛰어난 것을 구입하는 것이 좋다. 새송이 버섯은 마르지 않은 것으로 줄기가 길고 굵으며 아래로 갈수록 통통하고 속이 꽉 차 있는 것이 좋다.

육질이 단단하고 갓이 피지 않은 것은 좋은 버섯이다. 잘게 쪼개져 있지 않고 목이버섯의 온전한 모양을 가지고 있으며, 고유의 향이 많이 나는 것이 좋다."
guide_0264,ingredient_0210,팽이버섯,보관,"표고를 물에 씻지 않고 손으로 불순물을 가볍게 털어낸 뒤 마른 행주로 표면을 닦고 랩으로 싸서 냉동실에 보관한다. 신문지에 싸서 냉장 보관한다. 습기를 제거하여 신선도를 유지하며, 습기가 차면 금방 곰팡이가 생긴다.

갓이 위로 가도록 세워서 보관하는 것이 좋다. 구입 후 손질해서 한 번 먹을 분량씩 비닐봉지에 담아 보관하면 편리하다. 버섯은 상하기 쉬워서 빨리 먹는 것이 좋으며, 신선도가 떨어진 버섯은 중독의 원인이 될 수 있다.

톱밥을 제거하지 말고 그대로 냉장 보관하는 것이 좋다. 채취 후 2~3일 내에 먹는 것이 좋고 보관은 냉장고에서 해야 하며, 그늘에 말려서 약재로 사용하기도 한다. 생 목이버섯은 수분이 날아가므로 신문지에 싸서 수분 방지를 하는 것이 좋으나, 대부분의 건 목이버섯은 바람이 잘 통하고 그늘진 곳에서 보관한다."
guide_0265,ingredient_0210,팽이버섯,손질,"말린 표고버섯을 다시 부드럽게 하기 위해 물에 담가 놓으면 맛있는 성분이 녹아 그 육수를 사용한다. 그 육수는 흙 향기가 베어 있다. 생 표고는 갓 안쪽이 손상되지 않도록 흐르는 물에 가볍게 씻거나 젖은 수건으로 닦아준다.

건 표고를 물에 불려 사용할 때는 너무 오래 불리지 않고 설탕을 살짝 넣으면 빨리 불릴 수 있고 감칠맛 성분도 달아나지 않는다. 팽이버섯은 누르스름한 밑동을 잘라내고 소쿠리에 담아 결결이 뜯어 가며 씻는다.

깨끗하게 씻을 경우 오히려 특유의 맛과 향, 영양성분이 감소하므로 꼭 씻어야 한다면 흐르는 물에 살짝만 씻는다. 흐르는 물에 깨끗이 씻어 손질한다.

깨끗한 헝겊이나 창호지, 습기를 잘 빨아들이는 신문지에 싸서 냉장고에 넣거나 습기를 제거해 보관한다. 요리 전에 미지근한 물에 불렸다가 사용한다. 사용 시에는 목이버섯의 줄기를 제거하고 사용한다."
guide_0266,ingredient_0210,팽이버섯,세척,흙이나 이물질을 가볍게 털어낸 뒤 필요할 때 흐르는 물에 짧게 헹구고 물기를 제거한다.
guide_0267,ingredient_0210,팽이버섯,신선도체크,"표고를 고를 때는 갓이 적당하게 펴져 있고, 갓 안쪽에 있는 주름이 뭉개지지 않으며 줄기가 통통하고 짧은 것이 좋다. 버섯의 종류에 따라 구입 요령이 다르나 신선하고 상처가 없으며 조직이 단단한 것이 좋다.

갓이 적고 둥글며 줄기가 전체적으로 가지런한 것, 색이 우윳빛이 도는 순백색 또는 크림색을 띠고 있는 것, 뿌리 부분이 짙은 다갈색으로 변해 있지 않고 줄기가 가늘지 않으며 살이 두꺼운 것, 갓이 우산형이고 수분이 적으며 미끈거림이 없는 것이 좋다. 육질이 부드럽고 단단하며 탄력이 있는 것으로 고유의 향기가 뛰어난 것을 구입하는 것이 좋다. 새송이 버섯은 마르지 않은 것으로 줄기가 길고 굵으며 아래로 갈수록 통통하고 속이 꽉 차 있는 것이 좋다.

육질이 단단하고 갓이 피지 않은 것은 좋은 버섯이다. 잘게 쪼개져 있지 않고 목이버섯의 온전한 모양을 가지고 있으며, 고유의 향이 많이 나는 것이 좋다."
guide_0268,ingredient_0211,표고버섯,보관,"표고를 물에 씻지 않고 손으로 불순물을 가볍게 털어낸 뒤 마른 행주로 표면을 닦고 랩으로 싸서 냉동실에 보관한다. 신문지에 싸서 냉장 보관한다. 습기를 제거하여 신선도를 유지하며, 습기가 차면 금방 곰팡이가 생긴다.

갓이 위로 가도록 세워서 보관하는 것이 좋다. 구입 후 손질해서 한 번 먹을 분량씩 비닐봉지에 담아 보관하면 편리하다. 버섯은 상하기 쉬워서 빨리 먹는 것이 좋으며, 신선도가 떨어진 버섯은 중독의 원인이 될 수 있다.

톱밥을 제거하지 말고 그대로 냉장 보관하는 것이 좋다. 채취 후 2~3일 내에 먹는 것이 좋고 보관은 냉장고에서 해야 하며, 그늘에 말려서 약재로 사용하기도 한다. 생 목이버섯은 수분이 날아가므로 신문지에 싸서 수분 방지를 하는 것이 좋으나, 대부분의 건 목이버섯은 바람이 잘 통하고 그늘진 곳에서 보관한다."
guide_0269,ingredient_0211,표고버섯,손질,"말린 표고버섯을 다시 부드럽게 하기 위해 물에 담가 놓으면 맛있는 성분이 녹아 그 육수를 사용한다. 그 육수는 흙 향기가 베어 있다. 생 표고는 갓 안쪽이 손상되지 않도록 흐르는 물에 가볍게 씻거나 젖은 수건으로 닦아준다.

건 표고를 물에 불려 사용할 때는 너무 오래 불리지 않고 설탕을 살짝 넣으면 빨리 불릴 수 있고 감칠맛 성분도 달아나지 않는다. 팽이버섯은 누르스름한 밑동을 잘라내고 소쿠리에 담아 결결이 뜯어 가며 씻는다.

깨끗하게 씻을 경우 오히려 특유의 맛과 향, 영양성분이 감소하므로 꼭 씻어야 한다면 흐르는 물에 살짝만 씻는다. 흐르는 물에 깨끗이 씻어 손질한다.

깨끗한 헝겊이나 창호지, 습기를 잘 빨아들이는 신문지에 싸서 냉장고에 넣거나 습기를 제거해 보관한다. 요리 전에 미지근한 물에 불렸다가 사용한다. 사용 시에는 목이버섯의 줄기를 제거하고 사용한다."
guide_0270,ingredient_0211,표고버섯,세척,흙이나 이물질을 가볍게 털어낸 뒤 필요할 때 흐르는 물에 짧게 헹구고 물기를 제거한다.
guide_0271,ingredient_0211,표고버섯,신선도체크,"표고를 고를 때는 갓이 적당하게 펴져 있고, 갓 안쪽에 있는 주름이 뭉개지지 않으며 줄기가 통통하고 짧은 것이 좋다. 버섯의 종류에 따라 구입 요령이 다르나 신선하고 상처가 없으며 조직이 단단한 것이 좋다.

갓이 적고 둥글며 줄기가 전체적으로 가지런한 것, 색이 우윳빛이 도는 순백색 또는 크림색을 띠고 있는 것, 뿌리 부분이 짙은 다갈색으로 변해 있지 않고 줄기가 가늘지 않으며 살이 두꺼운 것, 갓이 우산형이고 수분이 적으며 미끈거림이 없는 것이 좋다. 육질이 부드럽고 단단하며 탄력이 있는 것으로 고유의 향기가 뛰어난 것을 구입하는 것이 좋다. 새송이 버섯은 마르지 않은 것으로 줄기가 길고 굵으며 아래로 갈수록 통통하고 속이 꽉 차 있는 것이 좋다.

육질이 단단하고 갓이 피지 않은 것은 좋은 버섯이다. 잘게 쪼개져 있지 않고 목이버섯의 온전한 모양을 가지고 있으며, 고유의 향이 많이 나는 것이 좋다."
guide_0272,ingredient_0212,가지,보관,밀봉하여 냉장 보관한다.
guide_0273,ingredient_0212,가지,손질,흐르는 물에 깨끗이 씻어 사용한다.
guide_0274,ingredient_0212,가지,세척,"흙을 털어내고 흐르는 물에서 표면을 문질러 씻는다.

껍질을 벗겨 사용하는 경우에는 껍질을 제거한 뒤 한 번 더 가볍게 헹군다."
guide_0275,ingredient_0212,가지,신선도체크,"기본적으로 흑자색이 선명하고 윤기가 있으며 매끄러운 가지가 좋다.

육질이 단단하고 모양이 구부러지지 않고 바른 것을 선택한다."
guide_0276,ingredient_0213,고수,보관,"풋고추의 적정 저장온도는 7℃이며, 너무 낮은 온도에 저장하면 속이 검게 변하는 경향이 있다.

장기 저장을 위해서는 씻어서 물기를 제거한 후 찌개용으로 사용할 수 있도록 어슷썰기하여 용기에 담아 보관한다. 반드시 삶아서 말린 후 통풍이 잘 되고 서늘한 곳에 보관한다."
guide_0277,ingredient_0213,고수,손질,"고추를 손질할 때는 꼭지를 제거한 후 흐르는 물에 깨끗이 씻어 잔류농약과 먼지 등의 불순물을 제거한다. 이후 조리법과 용도에 따라 알맞게 손질하여 사용한다. 고추의 씨를 제거할 때는 꼭지 부분을 살짝 잘라낸 후 손바닥으로 고추를 살짝 누르듯 비벼주면 씨가 떨어져 나온다.

고추를 채 썰 때는 세로로 가른 후 씨를 제거하고 넓게 펴서 채를 썬다.

깨끗이 씻은 고춧잎을 뚜껑을 열고 끓는 물에 단시간 살짝 데친 후 즉시 찬물에 헹군 다음 물기를 꼭 짜고 바람이 잘 통하는 그늘에서 뒤집으면서 말리는 것이 요령이다."
guide_0278,ingredient_0213,고수,세척,물에 5분 동안 담근 후 흐르는 물에 30초 정도 씻는다.
guide_0279,ingredient_0213,고수,신선도체크,"풋고추는 모양이 균일하며 표면이 매끈하고 짙은 녹색을 내는 윤택한 것이 좋다. 꽈리고추를 제외하고는 과피를 눌렀을 때 탄력이 있는 것이 좋다. 청양고추는 표피가 약간 말랑한 것이 덜 매운 맛을 낸다.

꼭지 부분이 마른 것은 출하 후 오래된 것일 수 있으니 피하고, 꼭지 주위가 검게 보이거나 고추씨가 검게 변한 것은 피하는 것이 좋다.

모양과 크기가 고른 것, 꼭지 부분이 싱싱한 것을 골라야 하며, 종류별 특징에 따라 적당한 크기와 고유의 색을 가진 것을 고른다. 병충해나 상해를 입지 않았는지 확인해야 한다."
guide_0280,ingredient_0214,고추,보관,"풋고추의 적정 저장온도는 7℃이며, 너무 낮은 온도에 저장하면 속이 검게 변하는 경향이 있다.

장기 저장을 위해서는 씻어서 물기를 제거한 후 찌개용으로 사용할 수 있도록 어슷썰기하여 용기에 담아 보관한다. 반드시 삶아서 말린 후 통풍이 잘 되고 서늘한 곳에 보관한다."
guide_0281,ingredient_0214,고추,손질,"고추를 손질할 때는 꼭지를 제거한 후 흐르는 물에 깨끗이 씻어 잔류농약과 먼지 등의 불순물을 제거한다. 이후 조리법과 용도에 따라 알맞게 손질하여 사용한다. 고추의 씨를 제거할 때는 꼭지 부분을 살짝 잘라낸 후 손바닥으로 고추를 살짝 누르듯 비벼주면 씨가 떨어져 나온다.

고추를 채 썰 때는 세로로 가른 후 씨를 제거하고 넓게 펴서 채를 썬다.

깨끗이 씻은 고춧잎을 뚜껑을 열고 끓는 물에 단시간 살짝 데친 후 즉시 찬물에 헹군 다음 물기를 꼭 짜고 바람이 잘 통하는 그늘에서 뒤집으면서 말리는 것이 요령이다."
guide_0282,ingredient_0214,고추,세척,물에 1분 동안 담근 후 흐르는 물에 2~3회 씻는다.
guide_0283,ingredient_0214,고추,신선도체크,"풋고추는 모양이 균일하며 표면이 매끈하고 짙은 녹색을 내는 윤택한 것이 좋다. 꽈리고추를 제외하고는 과피를 눌렀을 때 탄력이 있는 것이 좋다. 청양고추는 표피가 약간 말랑한 것이 덜 매운 맛을 낸다.

꼭지 부분이 마른 것은 출하 후 오래된 것일 수 있으니 피하고, 꼭지 주위가 검게 보이거나 고추씨가 검게 변한 것은 피하는 것이 좋다.

모양과 크기가 고른 것, 꼭지 부분이 싱싱한 것을 골라야 하며, 종류별 특징에 따라 적당한 크기와 고유의 색을 가진 것을 고른다. 병충해나 상해를 입지 않았는지 확인해야 한다."
