RCP_SNO,CKG_NM,INQ_CNT,SRAP_CNT,CKG_MTH_ACTO_NM,CKG_STA_ACTO_NM,CKG_MTRL_ACTO_NM,CKG_KND_ACTO_NM,CKG_MTRL_CN,CKG_INBUN_NM,CKG_DODF_NM,CKG_TIME_NM,INQ_CNT_RATE,REVIEW_STAR_NORM_AVG,REVIEW_SENTIMENT_AVG,INQ_CNT_LOG,INQ_CNT_LOG_CENTERED,SRAP_CNT_LOG,SRAP_CNT_LOG_CENTERED,REVIEW_RANK_SCORE
7033798,매콤 허니두부조림덮밥,8105,155,볶음,일상,채소류,밥/죽/떡,"[['두부', '1', '모'], [' 청경채', '2', '개'], [' 청양고추', '1', '개'], [' 홍고추', '1/2', '개'], [' 대파', '1/2', '대'], [' 현미밥', '1', '인분'], [' 깨소금', '', '약간'], [' 후추', '', '약간'], [' 참기름', '1', '큰술'], [' 간장', '1', '큰술'], [' 매실액', '1', '큰술'], [' 미림', '1', '큰술'], [' 칠리오일', '1', '큰술'], [' 굴 소스', '1', '큰술'], [' 꿀', '1', '큰술']]",2인분,고급,60분이내,0.133356368,,,9.000359807188254,1.2316597512504401,5.049856007249537,2.7381845339950845,
7033831,돼고기수육,3816,4,삶기,일상,돼지고기,기타,"[['돼지고기 삼겹살', '558', 'g'], [' 대파', '1', '대'], [' 양파', '1', '개'], [' 통마늘', '43', 'g'], [' 물', '700', 'ml'], [' 콜라', '300', 'ml'], [' 진간장', '2', '큰술']]",2인분,고급,60분이내,0.06278691,,,8.247220052745229,0.47851999680741564,1.6094379124341003,-0.7022335608203523,
7033838,메추리알소세지볶음,1027,20,볶음,일상,가공식품류,메인반찬,"[['깐메추리알', '300', 'g'], [' 비엔나소시지', '120', 'g'], [' 양파', '1/2', '개'], [' 아삭이 고추', '3', '개'], [' 대파 썬것', '2', '스푼'], [' 건표고버섯', '10', 'g'], [' 진간장', '3', '스푼'], [' 참치액', '1', '스푼'], [' 케첩', '2', '스푼'], [' 고춧가루', '1', '스푼'], [' 맛술', '1', '스푼'], [' 올리고당', '2', '스푼'], [' 통깨', '0.5', '스푼'], [' 포도씨유', '1', '스푼']]",4인분,고급,15분이내,0.01689784,1.0,0.9199999999999999,6.93537044601511,-0.8333296099227034,3.044522437723423,0.7328509644689705,1.92
7033840,석박지,4821,4,무침,일상,채소류,김치/젓갈/장류,"[['무우', '1', 'kg'], [' 설탕', '2', '스푼'], [' 양조 식초', '2', '스푼'], [' 설탕', '1', '스푼'], [' 생강가루', '1/10', '스푼'], [' 진간장', '1', '스푼'], [' 멸치액젓', '2', '스푼'], [' 미림', '2', '스푼'], [' 물엿', '1', '스푼'], [' 매실액', '1', '스푼'], [' 간마늘', '1/2', '스푼'], [' 새우젓 건더기만', '1/3', '스푼'], [' 사이다', '2', '스푼']]",6인분이상,고급,30분이내,0.07932277,,,8.480944058741116,0.7122440028033026,1.6094379124341003,-0.7022335608203523,
7033890,인절미크로플,3261,0,굽기,간식,밀가루,빵,"[['크로와상생지', '1', '개'], [' 아몬드슬라이스', '1', '스푼'], [' 연유', '', '적당량']]",1인분,중급,15분이내,0.053655166,,,8.09009578318096,0.32139572724314647,0.0,-2.3116714732544525,
7033892,만능간장,2519,7,기타,일상,기타,양념/소스/잼,"[['쪽파', '1', '줌'], [' 다진마늘', '1', '큰술'], [' 청양고추', '1~3', '개'], [' 고춧가루', '3', '큰술'], [' 설탕', '1', '큰술'], [' 후추', '', '톡톡'], [' 간장', '13~18', '큰술'], [' 매실청', '1', '큰술'], [' 깨', '3', '큰술']]",6인분이상,고급,10분이내,0.0414466,,,7.832014180505469,0.06331412456765584,2.0794415416798357,-0.2322299315746168,
7033910,조개된장찌개,946,2,끓이기,일상,기타,찌개,"[['백합조개', '300', 'g'], [' 꽃소금', '1', '큰술'], [' 물', '1', 'l'], [' 코인육수', '1', '알'], [' 된장', '2', '큰술'], [' 쌈장', '1', '큰술'], [' 고춧가루', '0.5', '큰술'], [' 다진마늘', '1', '큰술'], [' 두부', '300', 'g'], [' 감자', '1', '개'], [' 애호박', '1/3', '개'], [' 양파', '1/3', '개'], [' 파', '1/2', '대'], [' 고추', '1~2', '개']]",4인분,중급,60분이내,0.015565099,,,6.853299093186078,-0.9154009627517352,1.0986122886681098,-1.2130591845863428,
7033921,풋고추찜,1161,7,무침,초스피드,채소류,메인반찬,"[['풋고추', '150', 'g'], [' 부침가루', '3', 't'], [' 멸치액젓', '2', 't'], [' 참기름', '1', 't'], [' 다진 마늘', '1', 't'], [' 고춧가루', '1', 't'], [' 올리고당', '1', 't'], [' 통깨', '1', 't']]",5인분,고급,30분이내,0.019102621,1.0,0.96,7.057897937411856,-0.7108021185259572,2.0794415416798357,-0.2322299315746168,1.96
7033940,무청나물무침,3028,0,무침,일상,채소류,밑반찬,"[['무청', '5', '줌'], [' 국간장', '6', '큰술'], [' 멸치액젓', '2', '큰술'], [' 다진마늘', '1+1/2', '큰술'], [' 고춧가루', '1/2', '큰술'], [' 간 깨', '2', '큰술'], [' 매실청', '2', '큰술'], [' 참기름', '2', '큰술']]",4인분,초급,30분이내,0.049821479,,,8.015987811027237,0.2472877550894239,0.0,-2.3116714732544525,
7033945,참돔구이,1016,3,굽기,일상,해물류,메인반찬,"[['참돔', '1', '마리'], [' 소금', '', '소량'], [' 후추', '2~3', '꼬집'], [' 올리브유', '2~3', '큰술'], [' 통마늘', '4~5', '알']]",3인분,중급,60분이내,0.01671685,,,6.92461239604856,-0.8440876598892535,1.3862943611198906,-0.925377112134562,
7033948,햄 감자채볶음,2717,252,볶음,일상,채소류,메인반찬,"[['감자', '2', '개'], [' 스팸', '80', 'g'], [' 양파', '1/4', '개'], [' 당근', '30', 'g'], [' 마늘', '1', '작은술'], [' 소금', '1', '작은술'], [' 후추', '', '약간'], [' 통깨', '1', '줌'], [' 참기름', '1', '큰술']]",2인분,초급,30분이내,0.044704411,1.0,0.96,7.907651594711089,0.13895153877327537,5.53338948872752,3.221718015473068,1.96
7033954,감자탕,1486,16,끓이기,일상,돼지고기,국/탕,"[['등뼈', '2.3', 'kg'], [' 감자', '6', '개'], [' 깻잎', '20', '장'], [' 대파', '1', '대'], [' 들깨가루', '6', '장'], [' 물', '4', 'l'], [' 된장', '1', '큰술'], [' 물', '', '넉넉히'], [' 고추장', '2.5', '큰술'], [' 된장', '2', '큰술'], [' 다진마늘', '2', '큰술'], [' 참치액', '2', '큰술'], [' 국간장', '3', '큰술'], [' 다시다', '1', '큰술'], [' 후추', '', '넉넉히']]",4인분,고급,2시간이상,0.024450039,,,7.304515946460155,-0.4641841094776584,2.833213344056216,0.5215418708017636,
7033977,깻잎크래미계란말이,1045,47,부침,초스피드,달걀/유제품,메인반찬,"[['계란', '11', '알'], [' 당근', '1/4', '개'], [' 깻잎', '12', '장'], [' 크래미', '6', '개'], [' 후추', '', '톡톡'], [' 맛술', '1', 't']]",6인분이상,고급,15분이내,0.017194004,,,6.952728644624869,-0.8159714113129448,3.871201010907891,1.5595295376534386,
7033992,부추장,1051,17,기타,일상,채소류,밑반찬,"[['부추', '100', 'g'], [' 양파', '1', '개'], [' 청양고추', '2', '개'], [' 매실액기스', '3', 't'], [' 고춧가루', '2', 't'], [' 간장', '13', 't'], [' 참치액', '2', 't'], [' 참기름', '2', 't'], [' 다진마늘', '1', 't'], [' 통깨', '1', 't']]",6인분이상,고급,30분이내,0.017292726,,,6.9584483932976555,-0.8102516626401579,2.8903717578961645,0.578700284641712,
7034003,스팸김치찌개,2905,3,끓이기,일상,가공식품류,찌개,"[['신 김치', '1', '공기'], [' 스팸', '200', 'g'], [' 참치캔', '85', 'g'], [' 두부', '1', '모'], [' 양파', '1/2', '개'], [' 대파', '1', '대'], [' 코인 육수', '1', '개'], [' 김치국물', '1', '국자'], [' 생수', '500', 'ml'], [' 참치액', '1', ''], [' 다진 마늘', '1', '']]",4인분,중급,60분이내,0.047797687,,,7.974532844130228,0.20583278819241446,1.3862943611198906,-0.925377112134562,
7034006,꿀호떡,1323,1,기타,간식,가공식품류,밥/죽/떡,"[['삼립호떡', '6', '개']]",1인분,초급,10분이내,0.021768103,,,7.188412736496954,-0.5802873194408598,0.6931471805599453,-1.6185242926945071,
7034017,꽃게탕,11484,31,끓이기,일상,해물류,국/탕,"[['꽃게', '1', 'kg'], [' 무', '1/3', '개'], [' 양파', '1/4', '개'], [' 대파', '2/3', '개'], [' 애호박', '1/2', '개'], [' 청양고추', '3', '개'], [' 쑥갓', '1', '줌'], [' 건새우', '1', 't'], [' 다시마', '1', '조각'], [' 물', '1500', 'ml'], [' 된장', '1/2', 't'], [' 고추장', '1', 't'], [' 다진마늘', '1.5', 't'], [' 미림', '2', 't'], [' 멸치액젓', '1', 't'], [' 국간장', '2', 't'], [' 후춧가루', '', '소량'], [' 소금', '1/3', 't']]",3인분,고급,30분이내,0.188953058,,,9.3487971151232,1.5800970591853858,3.4657359027997265,1.154064429545274,
7034022,꼬치어묵두동,926,5,끓이기,초스피드,밀가루,면/만두,"[['꼬치어묵', '2', '개'], [' 우동면', '1', '개'], [' 대파', '1/2', '대'], [' 쑥갓', '', ''], [' 코인육수', '1', '개'], [' 다진마늘', '1/2', '스푼'], [' 쯔유', '3', '스푼'], [' 참치액', '1', '스푼'], [' 후추', '', '']]",1인분,고급,10분이내,0.015236027,,,6.831953565565855,-0.9367464903719585,1.791759469228055,-0.5199120040263976,
7034023,멸치 고추다대기,1038,3,끓이기,일상,채소류,밑반찬,"[['청양고추', '30', '개'], [' 잔멸치', '50', 'g'], [' 양파', '1/4', '개'], [' 멸치육수', '200', 'ml'], [' 참치액', '1', '스푼'], [' 국간장', '1', '스푼'], [' 참기름', '1', '스푼']]",6인분이상,고급,15분이내,0.017078829,,,6.946013991099227,-0.8226860648385861,1.3862943611198906,-0.925377112134562,
7034040,초코라떼,3402,1,기타,일상,달걀/유제품,차/음료/술,"[['얼음', '', '적당량'], [' 스프라우드', '110', 'ml'], [' 초코시럽', '', '적당량'], [' 에스프레소', '1', '샷']]",1인분,고급,10분이내,0.055975122,,,8.132412674500905,0.3637126185630919,0.6931471805599453,-1.6185242926945071,
7034045,레몬크림새우,2101,6,튀김,술안주,해물류,메인반찬,"[['냉동 새우', '300', 'g'], [' 식용유', '', '넉넉히'], [' 식초', '1', ''], [' 설탕', '2', ''], [' 마요네즈', '4', ''], [' 찬물', '1', '컵']]",4인분,중급,60분이내,0.034568998,,,7.650644551436897,-0.11805550450091662,1.9459101490553132,-0.3657613241991393,
7034057,두부조림,7783,4,조림,일상,기타,메인반찬,"[['두부', '300', 'g'], [' 소금', '', '약간'], [' 대파', '1/2', '대'], [' 양파', '1/2', '개'], [' 청양고추', '2', '개'], [' 홍고추', '1', '개'], [' 식용유', '2', '개'], [' 물', '1', '컵'], [' 들기름', '1', '스푼'], [' 통깨', '', '약간'], [' 고춧가루', '2', '스푼'], [' 진간장', '2', '스푼'], [' 멸치 액젓', '1', '스푼'], [' 맛술', '1', '스푼'], [' 다진 마늘', '1/2', '스푼'], [' 생강가루', '1/3', '스푼']]",4인분,고급,30분이내,0.128058312,,,8.959825623865841,1.1911255679280277,1.6094379124341003,-0.7022335608203523,
7034080,소꼬리곰탕,2071,9,끓이기,영양식,소고기,국/탕,"[['소꼬리', '1', 'kg'], [' 대파', '1', '대'], [' 양파', '1', '개'], [' 통마늘', '5-6', '알'], [' 소면', '', '약간'], [' 맛술', '1', 't'], [' 간장', '1', 't']]",2인분,고급,2시간이상,0.03407539,,,7.6362696033793735,-0.13243045255843988,2.302585092994046,-0.009086380260406646,
7034097,달걀찜,9663,2,찜,일상,달걀/유제품,메인반찬,"[['달걀', '5', '개'], [' 물', '250', 'ml'], [' 육수용 코인', '1', '알'], [' 참치액', '2/3', '큰술'], [' 참기름', '1', '큰술'], [' 깨', '', '적당량'], [' 다진대파', '1', '큰술']]",4인분,초급,30분이내,0.158991066,,,9.176162920174596,1.4074628642367824,1.0986122886681098,-1.2130591845863428,
7034101,중국 식오이무침,1221,38,무침,일상,채소류,국/탕,"[['오이', '2', '개'], [' 대파', '1/2', '개'], [' 통마늘', '4', '알'], [' 청양고추', '2', '개'], [' 굴소스', '1', '큰술'], [' 진간장', '1', '큰술'], [' 식초', '3', '큰술'], [' 설탕', '1+1/2', '큰술'], [' 고추기름', '2', '큰술']]",4인분,초급,15분이내,0.020089837,1.0,0.96,7.108244139731541,-0.6604559162062724,3.6635616461296463,1.3518901728751938,1.96
7034112,소갈비찜,21797,71,조림,손님접대,소고기,메인반찬,"[['소갈비', '2', 'kg'], [' 무', '350', 'g'], [' 당근', '1/2', '개'], [' 대추', '10', '개'], [' 밤', '6', '개'], [' 양파', '1/2', '개'], [' 통후추', '1', 't'], [' 무', '1', '토막'], [' 소주', '50', 'ml'], [' 물', '3', 'l'], [' 대파', '1', '개'], [' 배즙', '2', '봉지'], [' 대파', '1', '개'], [' 간장', '150', 'ml'], [' 다진마늘', '4', 't'], [' 다진생강', '1/3', 't'], [' 미림', '5', 't'], [' 참기름', '2', 't'], [' 올리고당', '7', 't'], [' 설탕', '1', 't'], [' 후춧가루', '', '소량']]",4인분,고급,2시간이내,0.358638959,1.0,0.916,9.989573501449257,2.220873445511444,4.276666119016055,1.9649946457616028,1.916
7034129,표고버섯미역국,1975,3,끓이기,일상,기타,국/탕,"[['마른미역', '', ''], [' 다진마늘', '', ''], [' 들기름', '', ''], [' 표고버섯', '', ''], [' 소금', '', '']]",2인분,고급,60분이내,0.032495845,,,7.588829878307813,-0.17987017763000068,1.3862943611198906,-0.925377112134562,
7034135,청양고추장아찌,3675,2,절임,일상,채소류,밑반찬,"[['청양고추', '', ''], [' 간장', '', ''], [' 설탕', '', ''], [' 식초', '', '']]",6인분이상,고급,2시간이내,0.060466953,,,8.209580483475577,0.44088042753776335,1.0986122886681098,-1.2130591845863428,
7034196,소고기 완자,1949,7,부침,명절,소고기,기타,"[['소고기다짐육', '300', 'g'], [' 다진 돼지고기', '100', 'g'], [' 양파 작은 거', '1', '개'], [' 당근', '', '약간'], [' 대파', '2', '대'], [' 두부', '1', '모'], [' 부침가루', '0.5', '컵'], [' 계란', '2~3', '개'], [' 식용유', '', '넉넉히'], [' 빵가루', '2', ''], [' 국간장', '2', ''], [' 소금', '', '약간'], [' 후춧가루', '', '약간']]",4인분,중급,60분이내,0.032068052,,,7.575584651557793,-0.19311540438002073,2.0794415416798357,-0.2322299315746168,
7034220,맑은광어탕,2811,43,끓이기,영양식,해물류,국/탕,"[['광어', '1', '마리'], [' 무', '1/5', '개'], [' 콩나물', '2', '줌'], [' 미나리', '1', '줌'], [' 대파', '1/2', '대'], [' 청양고추', '1', '개'], [' 홍고추', '1', '개'], [' 멸치다시팩', '1', '개'], [' 물', '1', 'l'], [' 새우젓', '1', '숟가락'], [' 국간장', '1', '숟가락'], [' 소금', '', '약간'], [' 후추', '', '약간']]",4인분,고급,30분이내,0.046251049,,,7.941651252930556,0.17295119699274242,3.784189633918261,1.4725181606638085,
7034233,고구마 줄기김치,1138,6,무침,일상,채소류,김치/젓갈/장류,"[['절인 고구마 줄기', '6', '줌'], [' 고춧가루', '10', '큰술'], [' 멸치액젓', '4', '큰술'], [' 참치액', '4', '큰술'], [' 매실청', '3', '큰술'], [' 다진 마늘', '3', '큰술'], [' 다진 생강', '1/2', '큰술'], [' 밥', '2', '큰술'], [' 다시마멸치 육수', '2', '컵'], [' 양파', '1', '개'], [' 홍고추', '1', '개'], [' 풋고추', '1', '개']]",6인분이상,고급,2시간이내,0.018724188,1.0,0.94,7.037905963447182,-0.7307940924906315,1.9459101490553132,-0.3657613241991393,1.94
7034253,스모어쿠키,3259,3,굽기,간식,밀가루,디저트,"[['마시멜로우', '4', '개'], [' 참크래커', '4', '개'], [' 초콜릿', '2', '개'], [' 프레첼', '2', '개']]",2인분,고급,15분이내,0.053622258,,,8.089482474360754,0.3207824184229402,1.3862943611198906,-0.925377112134562,
7034257,삼겹살두부김치,1062,43,볶음,술안주,돼지고기,김치/젓갈/장류,"[['묵은지', '400', 'g'], [' 삼겹살', '2', '줄'], [' 두부', '1', '모'], [' 양파', '1', '개'], [' 대파', '1', '대'], [' 청양고추', '1', '개'], [' 고춧가루', '1', ''], [' 진간장', '1', ''], [' 올리고당', '1', ''], [' 고추장', '1', ''], [' 다진마늘', '1', ''], [' 생강가루', '2', '꼬집'], [' 통깨', '', ''], [' 참기름', '', '']]",1인분,고급,2시간이내,0.017473715,,,6.968850378341948,-0.7998496775958657,3.784189633918261,1.4725181606638085,
7034265,명란 마요카나페,1595,45,기타,술안주,해물류,디저트,"[['저염 크래커', '15', '개'], [' 저염 명란', '1', '줄'], [' 미림 맛술', '1', '큰술'], [' 크림치즈', '1', '스푼'], [' 마요네즈', '1', '스푼'], [' 참기름', '', '약간'], [' 스테비아 방울토마토', '2', '개'], [' 오이', '1/2', '개'], [' 바질잎', '10', '개'], [' 청양고추', '1/2', '개']]",2인분,초급,5분이내,0.02624348,1.0,0.9333333333333332,7.3752557780097545,-0.3934442779280589,3.828641396489095,1.5169699232346425,1.9333333333333331
7034273,동그랑땡,4532,5,부침,명절,육류,기타,"[['두부', '300', 'g'], [' 돼지고기다짐육', '300', 'g'], [' 소고기다짐육', '300', 'g'], [' 당근', '1/2', '개'], [' 대파', '1/2', '대'], [' 감자전분가루', '3', '큰술'], [' 부침가루', '1', '컵'], [' 달걀', '4', '개'], [' 식용유', '', '적당량'], [' 간장', '2', '큰술'], [' 맛술', '2', '큰술'], [' 다진마늘', '1', '큰술'], [' 참기름', '1.5', '큰술'], [' 후추', '0.5', '작은술']]",6인분이상,중급,90분이내,0.074567682,,,8.41913925094085,0.6504391950030364,1.791759469228055,-0.5199120040263976,
7034277,대패목살야채찜,917,4,찜,일상,육류,메인반찬,"[['한돈 대패목심', '500', 'g'], [' 숙주나물', '100', 'g'], [' 알배추', '250', 'g'], [' 대파', '50', 'g'], [' 맛술', '2', '큰술'], [' 진간장', '4', '큰술'], [' 식초', '2', '큰술'], [' 설탕', '2', '큰술'], [' 와사비', '', '약간']]",4인분,고급,30분이내,0.015087944,,,6.822197390620491,-0.9465026653173227,1.6094379124341003,-0.7022335608203523,
7034313,참치 무조림,1643,3,조림,일상,가공식품류,메인반찬,"[['무', '1/3', '개'], [' 캔참치', '150', 'g'], [' 대파', '1/2', '대'], [' 진간장', '3', 't'], [' 참치액젓', '2', 't'], [' 설탕', '1', 't'], [' 물엿', '1', 't'], [' 다진 마늘', '1', 't'], [' 후추', '1', 't']]",3인분,중급,30분이내,0.027033253,,,7.404887575616125,-0.36381248032168845,1.3862943611198906,-0.925377112134562,
7034316,돼지고기 안심장조림,1738,0,조림,일상,돼지고기,메인반찬,"[['돼지고기 안심살', '290', 'g'], [' 꽈리고추', '60', 'g'], [' 설탕', '3', 't'], [' 맛술', '1', 't'], [' 물엿', '1', 't'], [' 통깨', '', ''], [' 맛술', '2', 't'], [' 통후추', '', '']]",6인분이상,중급,60분이내,0.028596344,,,7.461065514354283,-0.3076345415835302,0.0,-2.3116714732544525,
7034323,오색꼬치전,1385,8,부침,명절,기타,메인반찬,"[['햄', '8', '줄'], [' 맛살', '8', '줄'], [' 단무지', '8', '줄'], [' 밀가루', '5~6', '큰술'], [' 달걀', '8', '개'], [' 소금', '2~3', '꼬집'], [' 식용유', '', '적당량']]",6인분이상,중급,90분이내,0.022788226,,,7.234177179749849,-0.5345228761879648,2.1972245773362196,-0.11444689591823298,
7034333,양배추 대패삼겹볶음,8842,210,볶음,술안주,돼지고기,메인반찬,"[['대패삼겹살', '200', 'g'], [' 당근', '60', 'g'], [' 양배추', '200', 'g'], [' 청고추', '1', '개'], [' 홍고추', '1', '개'], [' 생강', '1', '작은술'], [' 다진마늘', '1', '큰술'], [' 쪽파', '2', '대'], [' 미림', '1', '큰술'], [' 간장', '1', '큰술'], [' 참치액', '1', '큰술'], [' 참기름', '1', '큰술'], [' 후추', '', '조금'], [' 통깨', '', '약간']]",2인분,고급,30분이내,0.145482666,,,9.087381464575735,1.3186814086379215,5.351858133476067,3.040186660221614,
7034360,건고사리나물볶음,2256,10,볶음,명절,채소류,밑반찬,"[['마른 고사리', '40', 'g'], [' 식용유', '3', 't'], [' 국간장', '1.5', 't'], [' 참치액', '0.5', 't'], [' 맛술', '1', 't'], [' 참기름', '1', 't'], [' 깨소금', '1', 't'], [' 물', '50', 'ml'], [' 다진대파', '3', 't']]",5인분,중급,90분이내,0.037119305,,,7.721791776817535,-0.046908279120278173,2.3978952727983707,0.08622379954391812,
7034370,돼지고기 산적,975,14,조림,명절,돼지고기,밑반찬,"[['돼지고기 산적용', '3', '조각'], [' 양파', '1/4', '개'], [' 배즙', '1', '봉지'], [' 물', '100', 'ml'], [' 다진파', '5', 't'], [' 간장', '6', 't'], [' 다진마늘', '1', 't'], [' 참기름', '1', 't'], [' 후춧가루', '', '소량'], [' 미림', '3', 't'], [' 올리고당', '2', 't']]",3인분,고급,30분이내,0.016042253,,,6.883462586413092,-0.8852374695247214,2.70805020110221,0.3963787278477575,
7034386,스팸두부찌개,2202,12,끓이기,일상,콩/견과류,찌개,"[['스팸', '1', '캔'], [' 두부', '1', '모'], [' 대파', '1', '줌'], [' 고추가루', '2', 't'], [' 다진마늘', '1', 't'], [' 설탕', '1', 't'], [' 진간장', '5', 't'], [' 참기름', '1', 't'], [' 물', '250', 'ml']]",4인분,초급,15분이내,0.036230811,,,7.697575346802343,-0.07112470913547053,2.5649493574615367,0.2532778842070842,
7034394,된장꽃게탕,920,1,끓이기,일상,해물류,국/탕,"[['생물 꽃게', '3', '마리'], [' 무', '250', 'g'], [' 양파', '1/2', '개'], [' 대파', '1', '대'], [' 청양고추', '3', '개'], [' 홍고추', '1', '개'], [' 쑥갓', '50', 'g'], [' 느타리버섯', '50', 'g'], [' 쌀뜨물', '1300~1400', 'ml'], [' 된장', '1', 't'], [' 고춧가루', '3', 't'], [' 맛술', '3', 't'], [' 다진마늘', '2', 't'], [' 멸치액젓', '1', 't'], [' 소금', '0.5', 't']]",4인분,중급,60분이내,0.015137305,,,6.825460036255307,-0.9432400196825066,0.6931471805599453,-1.6185242926945071,
7034396,돼지고기김치비지찌개,4537,3,끓이기,일상,돼지고기,찌개,"[['비지', '400', 'g'], [' 돼지고기 다짐육', '200', 'g'], [' 김치', '120', 'g'], [' 물', '350', 'ml'], [' 양파', '1/2', ''], [' 대파 10cm', '2', '개'], [' 청양고추', '1', '개'], [' 홍고추', '1', '개'], [' 다진마늘', '1', 't'], [' 참치액', '2', 't'], [' 국간장', '2', 't'], [' 고춧가루', '2', 't'], [' 후추', '', '소량'], [' 맛소금', '', '소량']]",3인분,고급,30분이내,0.07464995,,,8.420241665339788,0.6515416094019741,1.3862943611198906,-0.925377112134562,
7034401,달고나커피,2884,2,기타,일상,달걀/유제품,차/음료/술,"[['인스턴트커피', '1.5', 't'], [' 뜨거운 물', '1', 't'], [' 헤이즐넛시럽', '1', 't'], [' 우유', '90', 'ml']]",1인분,고급,5분이내,0.047452161,,,7.9672801789422,0.19858012300438688,1.0986122886681098,-1.2130591845863428,
7034418,고구마 치즈버터구이,1899,1,굽기,간식,기타,메인반찬,"[['고구마', '', ''], [' 버터', '', ''], [' 모짜렐라치즈', '', ''], [' 꿀', '', ''], [' 바질', '', '']]",2인분,초급,30분이내,0.031245372,,,7.549609165154532,-0.21909089078328137,0.6931471805599453,-1.6185242926945071,
7034464,초코슈페너,2999,0,기타,간식,달걀/유제품,차/음료/술,"[['동물성 휘핑크림', '70', 'g'], [' 설탕', '9', 'g'], [' 스프라우드 초코맛', '120', 'ml'], [' 에스프레소', '2', '샷'], [' 초코시럽', '', '약간']]",1인분,고급,15분이내,0.049344324,,,8.006367567650246,0.2376675117124325,0.0,-2.3116714732544525,
7034483,la갈비,9714,7,굽기,명절,소고기,메인반찬,"[['la갈비', '1', 'kg'], [' 진간장', '1', '컵'], [' 황설탕', '1/2', '컵'], [' 맛술', '1/2', '컵'], [' 다진마늘', '1/4', '컵'], [' 다진생강', '1/2', 't'], [' 대파', '1', '컵'], [' 참기름', '2', 't'], [' 정수 물', '3', '컵'], [' 후춧가루', '', '적당'], [' 물', '100', 'ml']]",4인분,고급,2시간이상,0.159830199,,,9.18142636181154,1.4127263058737274,2.0794415416798357,-0.2322299315746168,
7034484,la갈비찜,10558,4,끓이기,명절,소고기,메인반찬,"[['la갈비', '1', 'kg'], [' 당근', '100', 'g'], [' 무', '90', 'g'], [' 양파', '1', '개'], [' 대파', '1', '대'], [' 새송이버섯', '1', '개'], [' 물', '500', 'ml'], [' 물', '100', 'ml'], [' 맛술', '2', 't'], [' 배', '1/4', '개'], [' 양파', '1/4', '개'], [' 설탕', '2', 't'], [' 매실청', '1.5', 't'], [' 생강', '', '약간'], [' 다진마늘', '1', 't'], [' 참기름', '1.5', 't']]",4인분,중급,60분이내,0.173717031,,,9.264733855806515,1.4960337998687017,1.6094379124341003,-0.7022335608203523,
7034489,등갈비간장조림,2541,2,조림,명절,돼지고기,메인반찬,"[['등갈비 찜용', '630', 'g'], [' 된장', '2', 't'], [' 맛술', '1', 't'], [' 다진마늘', '1', 't'], [' 진간장', '5', 't'], [' 맛술', '2', 't'], [' 설탕', '2', 't'], [' 물엿', '1', 't'], [' 다진대파', '3', 't'], [' 통깨', '', '약간']]",3인분,중급,60분이내,0.041808579,,,7.8407064517494,0.07200639581158619,1.0986122886681098,-1.2130591845863428,
7034514,오트크림라떼,2950,0,기타,일상,달걀/유제품,차/음료/술,"[['동물성 휘핑크림', '60', 'g'], [' 설탕', '4', 'g'], [' 오트밀크', '115', 'ml'], [' 에스프레소', '2', '샷'], [' 코코아파우더', '', '약간']]",1인분,고급,10분이내,0.048538098,,,7.989899374942939,0.2211993190051258,0.0,-2.3116714732544525,
7034520,카나페,914,3,기타,술안주,과일류,과자,"[['크래커', '2', '봉'], [' 슬라이스치즈', '2', '장'], [' 플레인 요거트', '1', '통'], [' 방울토마토', '5', '개'], [' 블루베리', '3', '개']]",1인분,고급,10분이내,0.015038584,,,6.818924065275521,-0.9497759906622925,1.3862943611198906,-0.925377112134562,
7034535,구운가지무침,2409,4,무침,일상,채소류,밑반찬,"[['가지 작은것', '3', '개'], [' 다진 마늘', '1/2', 't'], [' 다진 대파', '1/2', 't'], [' 간장', '2', 't'], [' 설탕', '1/2', 't'], [' 고춧가루', '1/2', 't'], [' 참기름', '1', 't'], [' 통깨', '', '약간']]",4인분,초급,15분이내,0.039636705,,,7.787382026484701,0.01868197054688725,1.6094379124341003,-0.7022335608203523,
7034540,손 칼국수,982,2,끓이기,일상,밀가루,면/만두,"[['감자', '2', '개'], [' 양파 큰 거', '1/2', '개'], [' 부추', '', '조금'], [' 파', '1/2', '대'], [' 알배추', '3', '장'], [' 들깻가루', '1', 't'], [' 소금', '1', 't'], [' 물', '80~100', 'g']]",2인분,중급,60분이내,0.016157428,,,6.890609120147166,-0.878090935790647,1.0986122886681098,-1.2130591845863428,
7034551,부추나물무침,1302,3,무침,명절,채소류,밑반찬,"[['부추', '150', 'g'], [' 소금', '1/2', 't'], [' 물', '', ''], [' 참치액', '2/3', 't'], [' 참기름', '1', 't'], [' 깨소금', '1', 't'], [' 통깨', '', '약간']]",4인분,초급,15분이내,0.021422578,,,7.172424577124845,-0.5962754788129683,1.3862943611198906,-0.925377112134562,
