id,recipe_id,group_id,star_count,author_name,content,sentimental,score,positive_score,negative_score
506,7022233,964,5,홍나비,덕분에 첨으로 궁채장아찌 만들어보았어요~감사합니다 맛있어져라!!!^^,positive,0.9923,0.9923,0.0077
507,7022239,859,5,쩡ㅇ아,감사합니다 잘먹겠습니다,negative,0.5504,0.4496,0.5504
508,7022270,316,5,까칠한코알라,문어 숙회 자체를 처음 해보는데 야들야들 하고 진짜 맛있게 됐어요,positive,0.992,0.992,0.008
509,7022273,633,5,심아무어,맛있게 잘 먹었어요 ~~ 함께 한 분들 칭찬이 엄청났어요,positive,0.988,0.988,0.012
510,7022279,585,5,설잌,와...3차발효까지 부풀고 육안상 완벽했는데 180도15분 에프가문제였는지ㅜㅜㅜㅜㅜ걍 딱딱한^^..그래도 안쪽은 제법 아주약간 빵 비스무리한듯하고 겉에쪽은 전부 걍 과자네요...첫베이킹이라 너무설렜는데ㅠㅠㅠ아쉽..담에 하게된다면 다시한번 잘해볼게여...ㅠㅠ,negative,0.9644,0.0356,0.9644
511,7022381,117,5,ee22,와~ 레시피대로 하니 맛나네요. 정말 대용량이라 냉동실에 소분해두고 먹으려구요.,positive,0.9924,0.9924,0.0076
512,7022381,762,5,윤윤,건강하고 맛있는 음식 감사해요,positive,0.9909,0.9909,0.0091
513,7022381,209,5,♡조금씩날마다꾸준히♡,레서피 감사해요~~~,positive,0.971,0.971,0.029
514,7022430,108,5,ccc77,따라하기 했는데 깻잎반찬 좋아요~♡,positive,0.9913,0.9913,0.0087
515,7022463,77,5,Potato,강아지용이라 통밀가루 대신 쌀가루 사용해서 만들었어요. 강아지들이 너무 좋아해요. 만들기도 쉽고 만드는데 오븐 포함 30분도 안걸렸어요. 레시피를 잘 적어 올려주셔서 쉽게 따라했습니다. 대형견 세마리 키워서 한조각 반씩 나눠줬어요. 너무 좋아하길래 하나 더 만들어서 박스에 Pawzza hut적어서 시어머니네 강아지 가져다줬더니 그 친구도 엄청 좋아했습니다. 좋은 레시피 공유해주셔서 감사해요.,positive,0.9922,0.9922,0.0078
516,7022534,834,5,조윤미,오오 정말 맛있어요!! 식초 들어가니 감칠맛 폭발입니다~ 감사합니다^^,positive,0.9923,0.9923,0.0077
517,7022604,230,5,감뿌르,꿀은 꼭 안넣어두 괜찮은건가용~?? 한번 만들어 봤는데 꿀 없이해서 그런지 그냥 못해서 그런지.. 조금 이상하더라구요 ㅋㅋ 그래도 안쪽은 맛있었어용 좋은 레시피 감사합니다^^,positive,0.9427,0.9427,0.0573
518,7022630,915,1,통사발,"이게 맛있다구요?~~~흠 가족들에게 해주기전에 일단 먹어 볼려고 정확히 계량해서 만들었는데 왜 레몬즙이 들어가야 하는지~~꼭짠 참치에 마요,간장,레몬즙을 넣으니 걸쭉한 비호감에 먹어보니 시큼하니 ~ 남아도는 참치 처리할려고 레시피대로 기대하고 만들어 봤는데 억지로 아까워서 겨우 먹었습니다. 참으로 맛이 있어서 올렸는지 너무 궁금합니다. 이건 호불호도 없을듯 다먹고 너무 짜증나서 올릴려니 남은 재료만",negative,0.9826,0.0174,0.9826
519,7022673,470,5,문정,"물이많았지만, 간딱맞고 맛있게 잘먹었습니다^^ 차리느라사진이없네요^^ 감사합니다",positive,0.992,0.992,0.008
520,7022673,805,5,인초니,진짜 맛있게 먹었네요 먹다보니 사진도 안찍었네요ㅜ,positive,0.9913,0.9913,0.0087
521,7022673,344,5,나만의세상님,음식이 맛깔납니다,positive,0.9801,0.9801,0.0199
522,7022673,352,5,남수연 Sue,맛있어요!^^,positive,0.9875,0.9875,0.0125
523,7022673,225,5,가으니,맛있어요!!,positive,0.9808,0.9808,0.0192
524,7022684,355,5,내이름,밑반찬을 하려 했는데 메인요리였네요 맛있게 잘 먹었습니다,positive,0.9917,0.9917,0.0083
525,7022740,507,5,박매란,저는 더덕을 다듬은 후 소금물에 약 10분 정도 담가두었더니 끋적임이 덜해서 좋았어요. 그리고 설탕 대신 매실액을 2TS 넣었어요!,positive,0.9083,0.9083,0.0917
526,7022766,694,5,연희병아리,맛있었어요^^ 오이랑 명란이 잘어울려서 자주해먹을거같아요!,positive,0.9923,0.9923,0.0077
527,7022766,397,5,드봉♡,"생각보다 너무 맛잇어요~ 3,5살아이들과 함게 먹었습니다~",positive,0.9921,0.9921,0.0079
528,7022775,672,5,양초딩,너무너무 맛있어요~ 제가 한 시금치무침 중에 최고예요~ 아이들이 잘 먹을 것 같네요~ 감사해요^^,positive,0.9924,0.9924,0.0076
529,7022775,418,5,러브쿡80,너무 맛있게 잘되었어요^^잘 먹겠습니다,positive,0.991,0.991,0.009
530,7022775,478,5,미니멀혼밥,맛있어용 ~,positive,0.9751,0.9751,0.0249
531,7022910,457,5,매일등산,정말 안부서지네요. 간도 잘 배어서 좋아요. 감사합니다.,positive,0.9907,0.9907,0.0093
532,7022933,145,5,keri,간단하고 짭쪼름하고 넘나 맛있어용,positive,0.9911,0.9911,0.0089
533,7022945,895,5,캔디처럼이,맛있어요~^^ 감사해요,positive,0.9868,0.9868,0.0132
534,7023043,978,5,후니❤,맛있어용,positive,0.9214,0.9214,0.0786
535,7023051,311,5,김태린,남편이랑 간단하게 너무 잘 먹었어요 저는 양파 반 개도 썰어 넣었습니다~~,positive,0.9919,0.9919,0.0081
536,7023064,42,5,HYGGERY30 Park,들깨가루 없어서 빼고 했어요... 식재료의 맛을 잘 살리는 좋은 레시피입니다. 고맙습니다.,positive,0.9903,0.9903,0.0097
537,7023064,833,5,조우동,하라는대로 했더니 맛있네요. 감사합니다,positive,0.9912,0.9912,0.0088
538,7023077,61,5,Kju8m,전 맛있었는데 좀 짜다고 하시네요 맛보고 소금첨가하는것도 좋을듯요 올리브오일없어서 들기름대체 설탕은뺏어요 그래도 쉽고 맛있어요 감사합니다,positive,0.9879,0.9879,0.0121
539,7023077,690,5,여니혀니복이탱이,맛있게 잘 먹었어요! 절임 없는 레시피 찾다가 해먹었는데 쉽고 맛있어요 저는 설탕을 알룰로스로 대체하고 레몬즙이 없어 양조식초를 넣었답니다~,positive,0.9922,0.9922,0.0078
540,7023077,517,5,박종빈,소스 비유을 몰랐는대 좋네요,positive,0.9815,0.9815,0.0185
541,7023077,649,5,아아이래우,잘해먹었습니다!!,positive,0.9826,0.9826,0.0174
542,7023078,409,5,똘망선우,맛있어요. 파는 뺐어요. 감사 합니다.,positive,0.9911,0.9911,0.0089
543,7023092,281,5,김민주,아주대용량으로1키로만들었어요 표고가너무맛있어서다음번엔더욱많이넣어야겠어요ㅎㅎ 간편하게요리할수있게 적어주셔서감사해요 저는 다시마는 건져내고 메츄리넣었구용 대파1대넣고 다끓이곤 빼냈어요~^^,positive,0.9916,0.9916,0.0084
544,7023171,896,5,코끼리13,옛날 생각이 나서 만들어 봤어요 먹어만 봐서 자신이 없었는데 결과는 대성공이었어요^^ 고추장만으로 무쳐서 볶아도 맛있을 것 같아요,positive,0.9919,0.9919,0.0081
545,7023171,295,5,김영수,간단하고 정말 맛있고 성취감도 있네요,positive,0.9915,0.9915,0.0085
546,7023187,950,5,해와,저는 간편하게 만드는 것을 선호하는데요. 이 레시피는 간단하면서도 새우살이 통째로 씹히는 식감이 좋았어요. 소금 후추에 타임을 조금 더 넣었고 너무 맛있었어요.,positive,0.9911,0.9911,0.0089
547,7023280,187,5,tulins92,"언니 생일 케이크로 만드려고 이것저것 찾아보다가 자도르님의 딸기케이크가 눈에 띄였어요, 그래서 레시피를 이것저것 찾아보다가 만개의레시피에 윤토피아님이 제일 친절하고 정확하게 알려주셔셔 똑같이 만들어보았는데, 예습을 철저히 했더니 능숙능란하게 할수있었습니다! 감사합니다♡",positive,0.9921,0.9921,0.0079
548,7023359,835,5,조트레버스,저도 어린 시절에 쑥버무리 자주 먹었는 데 쑥을 엄청 좋아하는 사람으로써 한번 집에서 만들어서 먹어보고 싶어서 만들어봤는 데 잘 된것 같아요~^^,positive,0.9923,0.9923,0.0077
549,7023393,743,5,운경,"오늘 아침 하라는 레시피 대로 했네요 지금 김 빼고 있네요 맛있게 됬을거라 기대하고 있습니다,좋은 하루 보내세요 ^^",positive,0.9912,0.9912,0.0088
550,7023393,787,5,이영경,처음으로 압력밥솥에 밥 해먹었는데 덕분에 잘 먹었습니다 어려울줄 알고 겁먹었는데 전기압력밥솥보다 쉽네요,positive,0.991,0.991,0.009
551,7023393,553,5,붕경이,쌀은 불려뒀고 밥솥은 고장나고 다행히 압력밥솥은 있고 이 방법대로해서 맛있는 밥 해먹었네요 감사해요,positive,0.9906,0.9906,0.0094
552,7023393,889,5,최형숙,많은도움 되었습니다 ^^,positive,0.9854,0.9854,0.0146
553,7023431,887,5,최종방♥,처음 레시피보고 만들어보았는데.맛있게 잘먹었어요~사진은 못찍어 ㅠ,positive,0.9913,0.9913,0.0087
554,7023456,91,5,Yeom Jihye,저는 겉피한 들깨가루가 있어 같이 넣어 무치니 고소하고 맛있었어요~ 파를 이렇게 많이 먹긴 처음 입니다 ㅎ,positive,0.9921,0.9921,0.0079
555,7023456,382,5,더워도 푸르름 속에 있으니 좋구나~,쪽파를 지인이 주셔서 레시피 찾아보다 따라 해 봤는데 맛있게 잘 먹었어요,positive,0.9918,0.9918,0.0082
556,7023456,305,5,김주희,맛있게 됬어요~ 간단한데 맛있네요,positive,0.9888,0.9888,0.0112
557,7023475,103,5,apple,"네, 아주좋았어요. 사진과후기 정책은 어떻게하는지 몰라서 올리지못해서 미안해요.",positive,0.9462,0.9462,0.0538
558,7023496,703,5,오기♥️,맛있어요.,positive,0.9258,0.9258,0.0742
559,7023607,703,5,오기♥️,맛있어요.,positive,0.9258,0.9258,0.0742
560,7023625,547,5,봄토토끼,배추 양이 적어서 소스 반배합 했는데 5살아이랑 같이 맛있게 잘먹었습니다~ 감사합니다,positive,0.9919,0.9919,0.0081
561,7023625,703,5,오기♥️,맛있어요.,positive,0.9258,0.9258,0.0742
562,7023640,5,5,. . .,쌈장엔 한번도 안해봤는데 상당히 맛있었어요. 이렇게 또 하나 배우네요.,positive,0.99,0.99,0.01
563,7023640,896,5,코끼리13,아주 맛있었어요~ 만드는 레시피도 간단해서 만들어 먹기 쉬웠어요,positive,0.9923,0.9923,0.0077
564,7023722,650,5,아이들 사랑,나오는 재료로 해보니 너무 맛있어요,positive,0.9914,0.9914,0.0086
565,7023754,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
566,7023979,308,5,김지영,막판에 누룽지 빨리 생기라고 센불로 했다가 다 태워먹을뻔..ㅜㅜ 또 하나 배웠어요 누룽지는 약불에서 만들어진다는것!!ㅎㅎ 비록 누룽지는 실패했지만 닭백숙 너무 맛있게 잘 먹었습니다^^ 저는 통 닭다리 백숙 해먹었어요ㅋ간편하고 자세한 레시피 감사해요♡♡,positive,0.9922,0.9922,0.0078
567,7024045,626,5,신shi,올리브유 대신 설탕...인데 올리고당 아닌가요 ㅠㅠ,negative,0.9927,0.0073,0.9927
568,7024094,526,5,배다울이,정말 맛있게 먹었어요~!! 간도 딱 맞아서 남은 소스로 볶음밥도 해 먹었답니다♡ 계속 실패했었는데 이번에는 성공해서 너무 기분좋은 저녁이었요 감사합니다 ♡ 먹느라 사진도 못찍었네요 ㅎㅎ,positive,0.9923,0.9923,0.0077
569,7024119,747,5,워니혀기애비,덕분에 빠른시간에 맛있는 제육을 만들었습니다. 감사합니다.,positive,0.9914,0.9914,0.0086
570,7024119,658,5,안연화,맛있쪄요 저녁에 울아들 볼땡이 터지것어요 감사감사~~^^,positive,0.9346,0.9346,0.0654
571,7024119,552,5,불멸계산기,저녁에 맛있게 먹을게요,positive,0.9863,0.9863,0.0137
572,7024143,144,5,kbird,너무 맛있네요!! 저는 개두릅양이 많아서 양념을 조금씩 더 넣었더니 꿀맛이네요!,positive,0.9921,0.9921,0.0079
573,7024143,955,5,허브향기애,특유의 쓴맛과 양념이 조화롭네요♡ 넘 맛있어용,positive,0.9924,0.9924,0.0076
574,7024201,217,5,ㅇㅅㅇ,아침에 레시피 순서대로 하니까 대기시간없이 후루룩 잘 만들어 먹었어요 감사합니다:),positive,0.9918,0.9918,0.0082
575,7024201,781,5,이미연,아이들에게 두부만 부쳐서 해주다가 이 레시피 알고나서는 이것만 해주고있어요. 식물성동물성 단백질 골고루 섭취할수있고 맛도 있어서 애들도 잘 먹으니 좋더라구요ㅎㅎ 레시피 공유해주셔서 감사합니다.^^,positive,0.9923,0.9923,0.0077
576,7024201,953,5,햄토리,"저는 두부에 소금뿌리고 수분제거하는게 귀찮아서 계란물이 담가서 부친뒤에 만들었어요 맛술이 떨어져서 청양고추 조금 넣었고, 유부초밥 만들어서 같이 먹었는데 맛있네요^^",positive,0.9916,0.9916,0.0084
577,7024201,741,5,우웅,진짜 맛있어요 아이도 완밥 구운 두부에 간이 잘 베어서 더 맛있네요,positive,0.9921,0.9921,0.0079
578,7024201,913,5,토끼토요리사,맛있어요:) 간단하게 만들기 좋고 맛도 있어서 좋아요~~,positive,0.9921,0.9921,0.0079
579,7024201,547,5,봄토토끼,정말 맛있게 잘먹었습니다~,positive,0.987,0.987,0.013
580,7024211,758,5,유준엄마☺,고기랑 같이 먹으니 최고입니다,positive,0.9919,0.9919,0.0081
581,7024219,815,5,장주현,간단하고 쉽네요 먹을만큼 나누어서도대니,positive,0.9917,0.9917,0.0083
582,7024245,863,5,쭈노당,저는 생크림이 없어서 모양잡기는 실패했네요 다음에 생크림넣고 다시 해볼게요,negative,0.9232,0.0768,0.9232
583,7024519,15,5,52o,덕분에 쉽게 삶을 수 있었어요,positive,0.9871,0.9871,0.0129
584,7024580,171,5,qwaszxc,우와! 후기없어서 쪼금 반신반의했는데 왠만한 양꼬치집 온면보다 나은거같아요!ㅋㅋㅋ 옥수수면이 없어서 중면으로 했고 따로삶기 싫어서 후라이팬에 중간쯤 넣어서 걸쭉하게햇는데 진짜개마싯어여,positive,0.9913,0.9913,0.0087
585,7024668,936,5,하늘이하얗다,그대로 따라했는데ㅠㅠ고추장을 안넣는게 좋을 것 같아요..ㅠㅠ,negative,0.8869,0.1131,0.8869
586,7024671,672,5,양초딩,아이가 열나서 끓여봐써요~ 조리법도 쉽고 보기에도 좋네요~ 잘 먹이고 나을께요~ 감사해요^^,positive,0.9924,0.9924,0.0076
587,7024671,668,5,얄로루,몸이 아팠는데 정말 맛있게 잘 먹었어요 감사해요-!,positive,0.9922,0.9922,0.0078
588,7024687,653,5,안뇽,덩어리 않나오고 잘 섞기내요 감사합니다,positive,0.9783,0.9783,0.0217
589,7024692,169,5,pk0527,애들이 좋아해요 맛있어요,positive,0.9906,0.9906,0.0094
590,7024803,604,5,송도경,된장넣고삶는게 신의한수였더거갔습니다,negative,0.8704,0.1296,0.8704
591,7024855,68,5,Michelle P,맛있어요~ 간단하게 해먹기 좋네요^^,positive,0.9921,0.9921,0.0079
592,7024885,14,5,525,삶은달걀 레시피를 몰라서 우연히 찾다가한번 골라서 저도 해봤어요~!^^ 좋은 정보 감사해요 ㅎㅅㅎ,positive,0.9921,0.9921,0.0079
593,7024885,523,5,방@봉,너무맛있는게 먹었어요 ㅎ,positive,0.9757,0.9757,0.0243
594,7024887,603,5,솜솜,맛있네요 저는 팽이랑 당근추가해서 먹었습니다 요리과정도 간단하고 한끼로 너무맛있어요,positive,0.9922,0.9922,0.0078
595,7024950,654,5,안뉴야,저 심각한 a1을 무료나눔하려다 맛도리 소스로 만들어주다니 김사하옵니다,negative,0.977,0.023,0.977
596,7025081,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
597,7025108,568,5,새로미7,"정리하다가 툭 튀어나온 건죽순 한봉지를 요리 해야겠기에 레시피를 찾다가 티나선생님 레시피를 발견했네요 언제 말렸는지 기억도 가물거리는 죽순을 물에 불리고 삶아 놓은지 삼일째 되는날!!! 멸치육수 한스푼, 다시마, 참치액... 집에 있는 재료 넣고 따라했더니 완전 고기맛이네요~ 좋은 레시피 공유해 주셔서 감사합니다~^♡^",positive,0.992,0.992,0.008
598,7025169,376,5,단미88,명란1개로해서 양념 조금 줄여서 했더니 밥 한공기 뚝딱했어요! 넘나 맛있네요,positive,0.9922,0.9922,0.0078
599,7025216,863,5,쭈노당,참치 마요 덮밥 만들어보았습니다 맛은 최고 이고 김가루도 넣으면 맛있지만 후추는 언제 넣는지는 몰라서 패스 했습니다 레시피에 안적혀 있어서요,positive,0.9075,0.9075,0.0925
600,7025216,477,5,미니럽,맛있게 먹었습니다^^,positive,0.9857,0.9857,0.0143
601,7025216,353,5,남지화,굿~~ 너무 맛있어요,positive,0.9837,0.9837,0.0163
602,7025286,30,5,Clannad,항상 잘 따라해먹고 있어요^^ 늘 쉽고 맛있는 레시피 감사합니다~~,positive,0.9922,0.9922,0.0078
603,7025310,587,5,성장하며 행복한 여자,맛있어요~~,positive,0.9306,0.9306,0.0694
604,7025367,941,5,하융으왕,ㅎㅎ재밌는 레시피로 묵혀둔 꽃게로 찜해서 잘먹었습니다. 감사합니다.,positive,0.9919,0.9919,0.0081
605,7025373,905,5,클로우버,너무 맛있네요~ 처음에는 마늘쫑에 양념이 안배어 따로 노는것 같았는데 조금식으면서 괜찮아졌어요 계속 집어 먹게되네요^^,positive,0.992,0.992,0.008
606,7025373,978,5,후니❤,맛있어용,positive,0.9214,0.9214,0.0786
607,7025424,363,5,뉴뉴뉴냐냐년,사진이 없는데 이거 진짜 맛있어요!! 저는 무 삶은 물에 코인육수 하나 넣고 온통 다 청양고춧가루로만 했더니 밥 비벼먹으면 최고예여ㅠㅠㅠㅠ,positive,0.9918,0.9918,0.0082
608,7025424,629,5,신종국,청량고추 안 넣어도 매콤한게 무무에 양념이 잘 배겨 맛있습니다. 전 마지막에 약한불로 20분 조렸습니다,positive,0.9893,0.9893,0.0107
609,7025424,36,5,EUNJINCHOI,완전맛있어요!!ㅋㅋㅋㅋㅋ 두번째 해먹는중입니다!,positive,0.9924,0.9924,0.0076
610,7025442,623,5,시우니엄마,"쌀이 수분많은 백진주쌀이라 물을 좀 덜 잡았더니 밥이 눌었어요~ 다음엔 레시피대로 잡아야겠어요! 근데 너무맛있어요~! 간이 진짜 딱 떨어지네요. 요리과정도 복잡하지 않아서, 자주 해먹게 될 것 같아요.",positive,0.9922,0.9922,0.0078
611,7025442,534,5,별가,맛있어요! 햇님님꺼 먹방 영상 보고 따라해봤어요! 저는 그린 올리브 사려다 집에 블랙 올리브 많길래 그걸로 해봤는데 그것도 맛있었어요! 스팸도 없어서 베이컨으로 대체하고 올리브유도 많지는 않아서 양파랑 베이컨 볶을때 버터 넣고 마지막 마무리에만 올리브유 둘렀는데 좀더 양식 느낌 나고 좋네요~,positive,0.9922,0.9922,0.0078
612,7025442,965,5,홍수정,매번 잘 해먹고 있습니다. 최애 레시피예요. :),positive,0.9911,0.9911,0.0089
613,7025483,224,5,가영화-,스테이크 소스 빼고 했는데 최고의 맛이었어요,positive,0.992,0.992,0.008
614,7025527,368,5,다시일상으로,만들기도 쉽고 맛도 최고입니다 국물에 밥비벼 먹으니 완전 꿀맛이네용~,positive,0.9925,0.9925,0.0075
615,7025527,763,5,윤은주,아들과 함께 맛있게 만들었어요~!!,positive,0.9916,0.9916,0.0084
616,7025533,378,5,단풍나무,감사드려요,negative,0.6348,0.3652,0.6348
617,7025585,275,5,김경순/sun127899,좋은정보 감사합니다,positive,0.8142,0.8142,0.1858
618,7025589,240,5,걸크러쉬수달,감사 합니다. 덕분에 우리 아들에게 요리 해줬어욤^ ^,positive,0.9902,0.9902,0.0098
619,7025589,3,4,-갈지마오2,늘 잘보고있어요. 감사합니다,positive,0.9885,0.9885,0.0115
620,7025626,576,4,서연,맛있어요,positive,0.8078,0.8078,0.1922
621,7025646,545,5,복이와요,어주 맛있게 잘 먹었습니다 ~!!!,positive,0.9916,0.9916,0.0084
622,7025703,857,5,진우민재,"몇번째 해먹고 있어요~ 재료, 요리법 간단한데 맛있는 가성비 요리법인 듯",positive,0.9922,0.9922,0.0078
623,7025703,922,5,펭랍,너무 맛있게 먹었어요! 초간단하니 짱짱,positive,0.9921,0.9921,0.0079
624,7025762,610,5,수현파더,새우젖이 없어서 까나리 넣었더니 그것도 갠춘갠춘 입니다.맛나게 성공!! 레시피 감사드립니다,positive,0.9921,0.9921,0.0079
625,7025762,978,5,후니❤,맛있어용,positive,0.9214,0.9214,0.0786
626,7025801,905,5,클로우버,구수하니 맛있네요~레시피 감사해요^^,positive,0.992,0.992,0.008
627,7025801,248,5,고성댁♡,너무고소하고 너무맛있어요!!,positive,0.992,0.992,0.008
628,7025833,836,5,죠세핀리,저는여기에다진마늘살짝추가해봤어여ㅋ그것도나쁘지않네요~덕분에맛있게잘만들었서욤♡♡,positive,0.992,0.992,0.008
629,7025833,206,5,♡새벽별♡,오늘 만들어봤습니다^^ 멸치액젓과 국간장은 0.3~0.5Ts이 짜지않고 제경우엔 괜찮았습니다.. 레서피 감사해요♡,positive,0.9916,0.9916,0.0084
630,7025833,932,5,피오나여왕,매콤한 콩나몰 무침 아주 굿 이였습니다,positive,0.9921,0.9921,0.0079
631,7025833,672,4,양초딩,저는 조금 싱거워서 마지막에 맛소금 쪼금 더 넣었더니 살짝 짜져써요~ 그래도 맛있게 잘 먹을께요^^,positive,0.9881,0.9881,0.0119
632,7025833,145,4,keri,잘 먹었습니당,positive,0.943,0.943,0.057
633,7025990,444,5,마요,진짜진짜 넘 맛있어요!!!!!! 소스도 넘 맛있움! 냉동 닭다리살은 저희 집 쟁여템이라서 조만간 또 만들어 먹을 거 같아용! 레시피 넘 감사합니다♥️♥️,positive,0.9924,0.9924,0.0076
634,7025990,769,5,율들이,맛있어요! 올리고당은 1수저 줄였어요~ 감사합니다,positive,0.9916,0.9916,0.0084
635,7025990,33,5,DaAe Kim,우왕! 엄청 맛있어요! 감사합니다,positive,0.9917,0.9917,0.0083
636,7025990,620,5,시링구,맛있어요 ㅎㅎ,positive,0.965,0.965,0.035
637,7025990,822,5,정민경,맛있네요,positive,0.7847,0.7847,0.2153
638,7025990,304,5,김종훈,맛있어요,positive,0.8078,0.8078,0.1922
639,7025990,761,5,윤연숙,최고,positive,0.8068,0.8068,0.1932
640,7026010,145,5,keri,엄마 생신때 끓여드렸어요^^,positive,0.9892,0.9892,0.0108
641,7026034,967,5,홍홍홍1212,맛있어요!!! 꿀빼고 만들었는데 브로콜리 싫어하는 아이가 싹싹 먹었어요,positive,0.9922,0.9922,0.0078
642,7026034,340,5,나니별화,맛있어요! 반찬으로 충분해요!,positive,0.9923,0.9923,0.0077
643,7026150,512,5,박선화,너무 맛있어요^^,positive,0.9878,0.9878,0.0122
644,7026152,80,5,Sarah kwak,쉽고 자세한 설명 감사드려요. 이젠 자주 해먹을것 같아요,positive,0.9917,0.9917,0.0083
645,7026182,151,5,ks670520,시집간 딸이 임신을해서 간장게장을 넘먹고싶어해서 떨리는 맘으로 기절꽃게를 사서 게딱지 다떼고 처음간장게장에 도전해보았습니다 성공했습니다 재료주신거 하나도 안빼고 해보았는데 넘 맛있다고 딸아이가 앉은자리에서 3마리나 먹더라구여 ㅋ 좋은요리정보 넘감사합니다 건강하시고 행복하셔요~^^,positive,0.9922,0.9922,0.0078
646,7026187,816,5,재영정현아빠,아내가 엄청 좋아해요.,positive,0.9868,0.9868,0.0132
647,7026203,731,5,요리좋아하는아빠,덕분에 잘먹고 있어요 이건 아닌건 같다 싶은건 다 뜯어냈어요 먹고 자고 일어나서 리뷰 썼어야하나,positive,0.975,0.975,0.025
648,7026245,343,5,나를 찾는 시간,머늘종 먹고 싶어 햤는데 같이 볶은 멸치도 넘 맛있어서 순삭했어요~! 이 레시피 스크랩~♡,positive,0.9923,0.9923,0.0077
649,7026245,646,5,아리샘,맛있게됬습니다.~잘먹겠습니다.^^,positive,0.9813,0.9813,0.0187
650,7026278,897,5,코스트코출퇴근러,처음 도전해봐서 걱정이었는데 너무 맛있어요 자신감이 생겼어요 감사합니다,positive,0.9918,0.9918,0.0082
651,7026278,209,5,♡조금씩날마다꾸준히♡,레서피 감사해요! 오이가 너무 굵어서 싸기가 좀 힘들었네요. 다여트 식단에 추가합니다.,positive,0.9892,0.9892,0.0108
652,7026278,229,5,갈이,아 사진이 없는데 의외로 맛있어요!! 쌈장없어서 대신 초고추장 올려서 먹고 크래미샐러드있길래 올려먹었는데 둘다 겁나맛있네요ㅋ,positive,0.9919,0.9919,0.0081
653,7026278,746,5,울트라앵심이,단촛물&땡초쌈장이 치트키네요~,negative,0.6681,0.3319,0.6681
654,7026292,593,5,셈솜맘,영상보고 오늘 해볼려고 하는데 자세한 어남선생 레시피 감사해용^^ 생강 1T가 아니고 2T네요ㅋㅋ 어제 미리 양념숙성해놓을라고 양념만 해놓고 맛봤는데 어쩐지 생강향이 많이 안난다했어요ㅎㅎ 오늘가서 1T 더 넣어야겠어욯ㅎ,positive,0.9816,0.9816,0.0184
655,7026292,83,5,TAK이네,아들이 좋아해서 처음으로 해봤어요. 정말 맛있게 됐어요. 물+식초에 20분 재웠더니 비린내도 없이 잘 됐어요. 자세한 레시피 감사해요. 어머니 드릴려고 또 만들었어요. 3일째 드릴거예요. 팁 하나드리자면 먹기 힘든 집게발은 라면 끓일때 넣어 보세요. 국물이 끝내줘요.,positive,0.9921,0.9921,0.0079
656,7026292,414,5,뚱이뭉치,"어려운줄알았는데덕분에넘쉽게만들수있어서감사드리고평생이방법을고수할께요,ㅋ 감사합니다!",positive,0.9912,0.9912,0.0088
657,7026292,655,5,안도연,저도 도전해보려구요 식초에 담가놓고 그담에 헹구나요?,positive,0.9275,0.9275,0.0725
658,7026299,719,5,왕초보,완성작을 못 찍어서 먹다 찍은 사진으로ㅋㅋㅋ 토마토랑 배추김치의 조합이 너무 좋네요!,positive,0.9921,0.9921,0.0079
659,7026299,726,5,요리연굽,호기심에 마침 토마토도 있어서 레시피데로 해봤는데 완전 환상적인 고급요리네요.새요리 배워서 넘 기뻐요 감사합니다,positive,0.9922,0.9922,0.0078
660,7026299,334,5,꿈먹은벙어리,토마토 조금 넣었는데 더 넣어서 다시 해 볼게요!,positive,0.986,0.986,0.014
661,7026464,921,5,퍼떡먹고치아뿌라,옛날에 해먹었던 갱죽이 생각나 레시피를 찾아 보았더니 많이 올라와 있네요. 주의할것은 콩나물을 일찍 넣으면 비린내가 안 나요. 조리 순서를 바꿔보았더니 맛있네요.,positive,0.9896,0.9896,0.0104
662,7026469,34,5,Dexter,정말맛있는 레시피입니다! 파프리카는없어서 안넣었지만 시골에고추가많아서 처음으로 해봤는데 밥도둑이네요,positive,0.9922,0.9922,0.0078
663,7026469,893,5,칼미아,여름필수 밥도둑 쉬운 레시피덕에 잘 만들었네요,positive,0.9918,0.9918,0.0082
664,7026503,145,5,keri,감동적인 맛이에요❤,positive,0.9445,0.9445,0.0555
665,7026549,770,5,으응 난,맛있게 잘 먹었습니다,positive,0.9187,0.9187,0.0813
666,7026599,732,5,요리초보솔,이 레시피 참고해서 마요네즈 2.5 큰술 와사비 3 작은술 알룰로오스 한바퀴 식초 조금 해서 먹었는데 파는것만큼이나 맛있었어요 좋은 레시피 감사합니다^^,positive,0.9923,0.9923,0.0077
667,7026641,293,5,김연희,묵은지로 도전^^~,positive,0.9796,0.9796,0.0204
668,7026699,775,5,은찬,너무 맜있어요 중2남자인데요즘 요리하면서 힐링하네요,positive,0.8823,0.8823,0.1177
669,7026699,269,5,금계당,맛있고 저한테 필요한 요리였어요.,positive,0.9917,0.9917,0.0083
670,7026699,210,5,♡쩡~여사^^♡,우유랑 치즈로 이런맛을 내다니,negative,0.9231,0.0769,0.9231
671,7026723,893,5,칼미아,와~~맛이 미쳤네요ㅎ,negative,0.9329,0.0671,0.9329
672,7026760,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
