RCP_SNO,CKG_NM,INQ_CNT,SRAP_CNT,CKG_MTH_ACTO_NM,CKG_STA_ACTO_NM,CKG_MTRL_ACTO_NM,CKG_KND_ACTO_NM,CKG_MTRL_CN,CKG_INBUN_NM,CKG_DODF_NM,CKG_TIME_NM,INQ_CNT_RATE,REVIEW_STAR_NORM_AVG,REVIEW_SENTIMENT_AVG,INQ_CNT_LOG,INQ_CNT_LOG_CENTERED,SRAP_CNT_LOG,SRAP_CNT_LOG_CENTERED,REVIEW_RANK_SCORE,INQ_CNT_2024,INQ_CNT_RATE_2024,INQ_CNT_LOG_2024,INQ_CNT_LOG_CENTERED_2024,INQ_CNT_2026,INQ_CNT_2026_CRAWLED_AT_UTC,INQ_CNT_DELTA_2024_2026,INQ_CNT_GROWTH_RATE_2024_2026,INQ_CNT_RATE_2026,INQ_CNT_LOG_2026,INQ_CNT_LOG_CENTERED_2026
7022633,양배추장아찌,1607,21,절임,일상,채소류,밑반찬,"[['양배추', '1/2', '통'], [' 청양고추', '4', '개'], [' 간장', '30', 'ml'], [' 소금', '30', 'ml'], [' 설탕', '100', 'ml'], [' 식초', '100', 'ml'], [' 매실청', '30', 'ml']]",6인분이상,고급,30분이내,0.026440923,,,7.382746449738912,-0.3859536061989015,3.091042453358316,0.7793709801038635,,1607,0.026440923,7.382746449738912,-0.3859536061989015,7529,2026-07-07T06:57:02.489134+00:00,5922.0,3.685127566894835,0.04529648168648024,8.92665032079394,0.4211189763356682
7022639,나폴리탄스파게티,1185,4,볶음,일상,가공식품류,면/만두,"[['스파게티 면', '2', '인분'], [' 소시지', '9', '개'], [' 피망', '1/2', '개'], [' 양파', '1/2', '개'], [' 올리브오일', '1', '숟가락'], [' 올리브오일', '1', '숟가락'], [' 맛술', '1', '숟가락'], [' 진간장', '1', '숟가락'], [' 면수', '2', '숟가락']]",2인분,중급,30분이내,0.019497507,,,7.078341579557671,-0.6903584763801422,1.6094379124341005,-0.7022335608203523,,1185,0.019497507,7.078341579557671,-0.6903584763801422,3474,2026-07-07T06:57:04.403699+00:00,2289.0,1.9316455696202532,0.020900514992539827,8.153349757998892,-0.3521815864593787
7022641,닭가슴살데리야끼,4953,7,볶음,다이어트,닭고기,메인반찬,"[['닭가슴살', '3', '덩어리'], [' 통마늘', '11', '개'], [' 올리브유', '2', ''], [' 후춧가루', '', '약간'], [' 올리브유', '1', '숟가락'], [' 맛술', '2', '숟가락'], [' 매실청', '2', '숟가락'], [' 물엿', '1', '숟가락']]",3인분,초급,30분이내,0.081494644,,,8.507950610049305,0.7392505541114911,2.079441541679836,-0.2322299315746168,,4953,0.081494644,8.507950610049305,0.7392505541114911,7878,2026-07-07T06:57:06.223068+00:00,2925.0,0.5905511811023622,0.04739615921451605,8.971956271245688,0.46642492678741654
7022643,들깨바지락 쑥국,967,6,끓이기,일상,채소류,국/탕,"[['쑥', '135', 'g'], [' 바지락 살', '155', 'g'], [' 멸치 육수', '1500', 'ml'], [' 다진 마늘', '2', 't'], [' 들깨 가루', '3', 't'], [' 국간장', '1', 't']]",6인분이상,초급,30분이내,0.015910624,,,6.875232087276577,-0.8934679686612368,1.9459101490553128,-0.3657613241991393,,967,0.015910624,6.875232087276577,-0.8934679686612368,1710,2026-07-07T06:57:08.616719+00:00,743.0,0.7683557394002068,0.0102878182605766,7.444833273892193,-1.0606980705660778
7022648,김치 누룽지죽,967,10,끓이기,해장,기타,밥/죽/떡,"[['누룽지', '130', 'g'], [' 김장김치', '100', 'g'], [' 생수', '6', '종이컵'], [' 참치액', '', '']]",1인분,고급,30분이내,0.015910624,,,6.875232087276577,-0.8934679686612368,2.3978952727983707,0.0862237995439181,,967,0.015910624,6.875232087276577,-0.8934679686612368,2519,2026-07-07T06:57:10.169837+00:00,1552.0,1.6049638055842812,0.0151549790633874,7.832014180505469,-0.6735171639528019
7022649,매운 콩나물볶음,1175,2,볶음,손님접대,채소류,밑반찬,"[['콩나물', '300', 'g'], [' 대파', '', ''], [' 마늘', '1', '작은술'], [' 맛술', '1', '큰술'], [' 고추가루', '1', '큰술'], [' 참기름', '1', '큰술'], [' 소금', '', '약간'], [' 녹말가루', '1', '큰술'], [' 고추장', '1', '큰술'], [' 통깨', '', '']]",4인분,초급,30분이내,0.019332971,,,7.069874128458572,-0.6988259274792412,1.0986122886681098,-1.2130591845863428,,1175,0.019332971,7.069874128458572,-0.6988259274792412,2366,2026-07-07T06:57:12.024288+00:00,1191.0,1.0136170212765958,0.014234490061125283,7.769378609513984,-0.7361527349442873
7022651,해물볶음밥,1059,7,볶음,일상,해물류,밥/죽/떡,"[['오징어', '1', '마리'], [' 칵테일 새우', '10', '마리'], [' 밥', '2', '공기'], [' 파프리카', '1', '개'], [' 청피망', '1', '개'], [' 양파', '1/2', '개'], [' 당근', '1/2', '개'], [' 마늘', '4', '쪽'], [' 버터', '1', '큰술'], [' 맛술', '2', '큰술'], [' 굴소스', '2', '큰술'], [' 참기름', '1', '큰술']]",2인분,중급,30분이내,0.017424355,,,6.966024187106113,-0.8026758688317006,2.079441541679836,-0.2322299315746168,,1059,0.017424355,6.966024187106113,-0.8026758688317006,2793,2026-07-07T06:57:13.639819+00:00,1734.0,1.6373937677053825,0.01680343649227511,7.935229539816907,-0.5703018046413639
7022663,달래장,13429,15,무침,일상,채소류,김치/젓갈/장류,"[['달래', '250', 'g'], [' 간장', '5', '스푼'], [' 다진마늘', '1/2', '스푼'], [' 매실청', '1', '스푼'], [' 참기름', '1', '스푼'], [' 통깨', '1', '스푼'], [' 고춧가루', '1~2', '스푼']]",4인분,고급,15분이내,0.220955296,,,9.505246289517284,1.7365462335794692,2.772588722239781,0.4609172489853286,,13429,0.220955296,9.505246289517284,1.7365462335794692,18251,2026-07-07T06:57:15.712803+00:00,4822.0,0.35907364658574725,0.10980290706069211,9.812029942047293,1.3064985975890213
7022665,카스테라 머핀,983,10,굽기,간식,밀가루,디저트,"[['달걀', '100', 'g'], [' 무염버터', '30', 'g'], [' 우유', '30', 'g'], [' 설탕', '70', 'g'], [' 꿀', '10', 'g'], [' 바닐라익스트랙', '2', 'g'], [' 박력분', '80', 'g'], [' 베이킹파우더', '2', 'g']]",2인분,중급,90분이내,0.016173882,,,6.891625897052253,-0.8770741588855602,2.3978952727983707,0.0862237995439181,,983,0.016173882,6.891625897052253,-0.8770741588855602,1942,2026-07-07T06:57:18.071631+00:00,959.0,0.9755849440488301,0.011683592433941377,7.57198844937744,-0.9335428950808309
7022667,오징어김치국,1446,9,끓이기,일상,해물류,국/탕,"[['오징어', '1', '마리'], [' 신김치', '150', 'g'], [' 멸치육수', '1500', 'ml'], [' 대파', '1', '개'], [' 새우젓', '0.5', '스푼'], [' 맛술', '2', '스푼'], [' 소금', '', '약간'], [' 후추', '1', '꼬집']]",5인분,중급,30분이내,0.023791895,,,7.277247726631484,-0.4914523293063295,2.302585092994046,-0.0090863802604066,,1446,0.023791895,7.277247726631484,-0.4914523293063295,2766,2026-07-07T06:57:20.188198+00:00,1320.0,0.9128630705394191,0.0166409972565818,7.925518979786926,-0.5800123646713455
7022668,계란후라이 반숙,2770,7,굽기,일상,달걀/유제품,밑반찬,"[['계란', '1', '개'], [' 소금', '1', '꼬집'], [' 들기름', '', '?']]",1인분,중급,5분이내,0.045576452,,,7.926963544862978,0.158263488925165,2.079441541679836,-0.2322299315746168,,2770,0.045576452,7.926963544862978,0.158263488925165,10629,2026-07-07T06:57:21.690305+00:00,7859.0,2.8371841155234656,0.06394691245126823,9.271435471335993,0.7659041268777216
7022673,참치 감자짜글이,1684,40,끓이기,일상,채소류,찌개,"[['참치캔', '200', 'g'], [' 감자', '3', '개'], [' 대파', '1/2', '대'], [' 양파', '1/2', '개'], [' 홍고추', '1', '개'], [' 청양고추', '2', '개'], [' 물', '700', 'ml'], [' 고춧가루', '2', '스푼'], [' 고추장', '1', '스푼'], [' 된장', '1/2', '스푼'], [' 다진 마늘', '1', '스푼'], [' 진간장', '4', '스푼']]",4인분,고급,30분이내,0.02770785,1.0,0.936,7.429520842786462,-0.3391792131513513,3.713572066704308,1.4019005934498554,1.936,1684,0.02770785,7.429520842786462,-0.3391792131513513,5435,2026-07-07T06:57:23.904887+00:00,3751.0,2.227434679334917,0.03269841651826539,8.600798775271034,0.09526743081276301
7022675,꽈리고추 계란장조림,2184,8,조림,일상,달걀/유제품,메인반찬,"[['계란', '10', '개'], [' 꽈리고추', '10', '개'], [' 건표고버섯', '3', '개'], [' 마늘', '10', '개'], [' 대파', '1', '대'], [' 편생강', '1', '쪽'], [' 소금', '1/4', '스푼'], [' 맛술', '1', '스푼'], [' 설탕', '1', '스푼'], [' 올리고당', '3', '스푼'], [' 후추', '', ''], [' 통깨', '', ''], [' 물', '400', 'ml']]",6인분이상,고급,30분이내,0.035934646,,,7.68937110752969,-0.0793289484081229,2.19722457733622,-0.1144468959182329,,2184,0.035934646,7.68937110752969,-0.0793289484081229,5464,2026-07-07T06:57:25.789630+00:00,3280.0,1.5018315018315018,0.03287288828993599,8.60611940061064,0.10058805615236821
7022684,두반장 가지볶음,1322,64,볶음,일상,채소류,메인반찬,"[['가지', '2', '개'], [' 양파', '1/2', '개'], [' 대파', '1', '대'], [' 마늘', '5', '알'], [' 고춧가루', '1', '숟가락'], [' 식용유', '', '약간'], [' 홍고추', '1/2', '개'], [' 굴소스', '1', '숟가락'], [' 설탕', '1', '숟가락'], [' 참기름', '1', '숟가락'], [' 후추', '', '약간']]",2인분,고급,30분이내,0.021751649,1.0,0.92,7.187657164114956,-0.5810428918228574,4.174387269895637,1.8627157966411845,1.92,1322,0.021751649,7.187657164114956,-0.5810428918228574,2704,2026-07-07T06:57:27.977114+00:00,1382.0,1.0453857791225416,0.01626798864128604,7.902857191280582,-0.6026741531776896
7022686,국물 닭볶음탕,45495,35,끓이기,일상,닭고기,국/탕,"[['절단 닭', '1', 'kg'], [' 대파', '1', '대'], [' 양파', '1/2', '개'], [' 당근', '1/2', '개'], [' 감자', '4', '개'], [' 청양고추', '2', '개'], [' 물', '900', 'ml'], [' 통깨', '', '약간'], [' 표고버섯', '', ''], [' 고춧가루', '4', '스푼'], [' 고추장 듬뿍', '2', '스푼'], [' 진간장', '4', '스푼'], [' 멸치 액젓', '2', '스푼'], [' 다진 마늘', '2', '스푼'], [' 생강가루', '1/3', '스푼'], [' 통후추', '1/2', '스푼']]",2인분,고급,60분이내,0.748556197,,,10.725379688986637,2.9566796330488216,3.58351893845611,1.2718474652016574,,45495,0.748556197,10.725379688986637,2.9566796330488216,50710,2026-07-07T06:57:29.865968+00:00,5215.0,0.11462798109682383,0.30508494970399963,10.833898128570965,2.328366784112694
7022690,돼지짜글이,975,10,끓이기,일상,돼지고기,찌개,"[['돼지고기 앞다리살', '600', 'g'], [' 감자', '2', '개'], [' 애호박', '1/2', '개'], [' 양파', '1/2', '개'], [' 멸치육수', '500', 'ml'], [' 고춧가루', '3', '큰술'], [' 진간장', '4', '큰술'], [' 맛술', '2', '큰술'], [' 다진마늘', '1', '큰술'], [' 된장', '0.5', '큰술'], [' 설탕', '2', '큰술'], [' 참기름', '1', '큰술'], [' 후추', '', '조금']]",4인분,고급,30분이내,0.016042253,,,6.883462586413092,-0.8852374695247214,2.3978952727983707,0.0862237995439181,,975,0.016042253,6.883462586413092,-0.8852374695247214,2615,2026-07-07T06:57:31.932599+00:00,1640.0,1.682051282051282,0.015732540790296963,7.86940171257709,-0.6361296318811815
7022695,국물 닭발,2050,2,끓이기,술안주,닭고기,국/탕,"[['생 닭발', '800', 'g'], [' 월계수잎', '4', '장'], [' 소주', '1', '종이컵'], [' 물파래', '1', 'l'], [' 간생강', '0.5', '큰술'], [' 다진마늘', '1', '큰술'], [' 된장', '0.5', '큰술'], [' 고추장', '2', '큰술'], [' 설탕', '2.5', '큰술'], [' 진간장', '2', '큰술'], [' 매실액', '2', '큰술'], [' 굴소스', '2', '큰술'], [' 치킨스톡', '1', '큰술'], [' 양파', '1/2', '개'], [' 후추', '', '조금']]",6인분이상,고급,2시간이내,0.033729865,,,7.62608275807238,-0.1426172978654332,1.0986122886681098,-1.2130591845863428,,2050,0.033729865,7.62608275807238,-0.1426172978654332,6261,2026-07-07T06:57:33.717542+00:00,4211.0,2.0541463414634147,0.037667853876883095,8.742254901886351,0.23672355742808016
7022705,코다리조림,6526,0,조림,손님접대,해물류,메인반찬,"[['코다리', '1', '마리'], [' 꽈리고추', '200', 'g'], [' 무', '1/4', ''], [' 양파', '1/2', '개'], [' 대파', '1/2', '개'], [' 다진마늘', '1', 't'], [' 간장', '3', 't'], [' 매실청', '1', 't'], [' 설탕', '1', 't'], [' 맛술', '1', 't'], [' 후춧가루', '', '약간'], [' 참기름', '', '약간']]",4인분,중급,60분이내,0.107376146,,,8.783702698635217,1.0150026426974037,0.0,-2.3116714732544525,,6526,0.107376146,8.783702698635217,1.0150026426974037,9183,2026-07-07T06:57:35.762882+00:00,2657.0,0.4071406680968434,0.05524738893969293,9.125218118559348,0.6196867741010763
7022716,딸기초코케이크,2427,1,기타,간식,달걀/유제품,디저트,"[['초코 제누와즈', '3', '장'], [' 딸기', '', '적당량'], [' 연유', '10', 'g'], [' 설탕', '8', 'g'], [' 동물성 휘핑크림', '30', 'g'], [' 설탕', '20', 'g']]",4인분,중급,30분이내,0.039932869,,,7.794823152179389,0.0261230962415757,0.6931471805599453,-1.6185242926945071,,2427,0.039932869,7.794823152179389,0.0261230962415757,3218,2026-07-07T06:57:38.048771+00:00,791.0,0.3259167696744953,0.01936035038744766,8.076826031298808,-0.4287053131594636
7022719,고추장 참치주먹밥,1244,8,비빔,일상,쌀,밥/죽/떡,"[['밥', '1', '공기'], [' 참치', '1/2', '캔'], [' 청양고추', '2', '개'], [' 조미김 전장', '2', '장'], [' 마요네즈', '1/2', 't'], [' 참기름', '1/2', 't'], [' 통깨', '1/2', 't'], [' 후추', '', '약간']]",1인분,중급,30분이내,0.020468269,,,7.126890808898808,-0.6418092470390055,2.19722457733622,-0.1144468959182329,,1244,0.020468269,7.126890808898808,-0.6418092470390055,2761,2026-07-07T06:57:39.913784+00:00,1517.0,1.2194533762057878,0.016610915916638592,7.923710333969238,-0.5818210104890333
7022731,돼지고기김치찜,6942,13,찜,일상,돼지고기,메인반찬,"[['묵은지', '500', 'g'], [' 김치 국물', '', '약간'], [' 돼지고기 앞다리살', '500', 'g'], [' 식용유', '', '약간'], [' 소금', '1', '꼬집'], [' 물', '1', 'l'], [' 대파', '2-3', '뿌리'], [' 통마늘', '1', '주먹'], [' 멸치액젓', '2', 't'], [' 간장', '1', 't'], [' 설탕', '1', 't'], [' 다진마늘 듬뿍', '1', 't']]",4인분,고급,60분이내,0.11422084,,,8.845489236753274,1.0767891808154602,2.6390573296152584,0.3273858563608058,,6942,0.11422084,8.845489236753274,1.0767891808154602,13732,2026-07-07T06:57:41.671024+00:00,6790.0,0.9781042927110343,0.08261539202002215,9.527556974530281,1.0220256300720099
7022740,더덕무침,19447,3,무침,일상,채소류,밑반찬,"[['더덕', '300', 'g'], [' 고추장', '2', 't'], [' 고춧가루', '1', 't'], [' 다진 마늘', '1/2', 't'], [' 간장', '1', 't'], [' 설탕', '1', 't'], [' 깨', '', ''], [' 참기름', '', '']]",5인분,중급,30분이내,0.319973016,1.0,0.8799999999999999,9.875499515995958,2.106799460058145,1.3862943611198906,-0.925377112134562,1.88,19447,0.319973016,9.875499515995958,2.106799460058145,41152,2026-07-07T06:57:43.783398+00:00,21705.0,1.11611045405461,0.2475814602685662,10.625052107457568,2.119520762999297
7022747,고추참치 순두부찌개,1518,6,끓이기,일상,기타,찌개,"[['고추참치캔 150g', '1', '캔'], [' 청양고추', '1', '개'], [' 홍고추', '1', '개'], [' 애호박', '1/3', '개'], [' 양파', '1/2', '개'], [' 팽이버섯', '50', 'g'], [' 순두부', '1', '봉'], [' 대파', '1', '개'], [' 계란', '1', '개'], [' 물', '600', 'ml'], [' 참치액', '1', 't'], [' 다진마늘', '1', 't'], [' 국간장', '', '기호껏'], [' 후추', '', '소량'], [' 식용유', '', '소량']]",3인분,중급,60분이내,0.024976554,,,7.325807502595773,-0.4428925533420402,1.9459101490553128,-0.3657613241991393,,1518,0.024976554,7.325807502595773,-0.4428925533420402,4152,2026-07-07T06:57:46.140222+00:00,2634.0,1.7351778656126482,0.02497954468883862,8.331586243630754,-0.1739451008275168
7022756,고등어김치찌개,1332,3,끓이기,일상,가공식품류,찌개,"[['익은 김치', '300', 'g'], [' 김치국물', '1/3', '컵'], [' 고등어통조림', '1', '캔'], [' 양파', '1/2', '개'], [' 두부', '1/2', '모'], [' 대파', '1/2', '대'], [' 고춧가루', '1', '큰술'], [' 매실액', '1', '큰술'], [' 맛술', '1', '큰술'], [' 다진 마늘', '1/2', '큰술'], [' 소금', '', '약간']]",2인분,중급,60분이내,0.021916185,,,7.195187320178709,-0.5735127357591043,1.3862943611198906,-0.925377112134562,,1332,0.021916185,7.195187320178709,-0.5735127357591043,2550,2026-07-07T06:57:48.559506+00:00,1218.0,0.9144144144144144,0.01534148337103528,7.844240718141811,-0.6612906263164602
7022766,명란 오이비빔밥,5795,482,비빔,다이어트,콩/견과류,밥/죽/떡,"[['명란', '1', '개'], [' 오이', '1/2', '개'], [' 밥', '1/2', '공기'], [' 달걀', '1', '개'], [' 두부', '1/3', '모'], [' 간장', '1/2', 't'], [' 들기름', '1/2', 't']]",1인분,중급,10분이내,0.095348569,1.0,0.94,8.664923303440572,0.8962232475027587,6.180016653652572,3.86834518039812,1.94,5795,0.095348569,8.664923303440572,0.8962232475027587,13899,2026-07-07T06:57:50.951621+00:00,8104.0,1.3984469370146677,0.08362010877412523,9.539644119118783,1.034112774660512
7022769,쑥버무리,5636,1,찜,일상,채소류,디저트,"[['쑥', '110', 'g'], [' 쌀가루', '1.5', '컵'], [' 건대추', '5', '개'], [' 소금', '1/3', '작은술'], [' 설탕', '2', '큰술'], [' 삼성당', '2', '꼬집'], [' 물', '10', '큰술']]",4인분,초급,30분이내,0.092732448,,,8.637107288081575,0.8684072321437615,0.6931471805599453,-1.6185242926945071,,5636,0.092732448,8.637107288081575,0.8684072321437615,8619,2026-07-07T06:57:52.468206+00:00,2983.0,0.5292760823278921,0.05185421379409924,9.061840363657739,0.5563090191994675
7022775,시금치무침,5412,492,데치기,일상,채소류,밑반찬,"[['시금치', '300', 'g'], [' 소금', '1', '스푼'], [' 물', '', '넉넉히'], [' 참치액', '1.5', '스푼'], [' 참기름', '1', '스푼'], [' 깨소금', '1', '스푼'], [' 소금', '0.5', '스푼']]",4인분,초급,10분이내,0.089046843,1.0,0.9733333333333332,8.596558746796978,0.8278586908591645,6.20050917404269,3.888837700788237,1.9733333333333327,5412,0.089046843,8.596558746796978,0.8278586908591645,16879,2026-07-07T06:57:54.413053+00:00,11467.0,2.118810051736881,0.10154858738027626,9.733884768149949,1.2283534236916775
7022790,블루베리 브래드푸딩,1091,79,굽기,일상,밀가루,디저트,"[['냉동블루베리', '120', 'g'], [' 달걀', '2', '개'], [' 식빵', '3', '장'], [' 시나몬파우더', '', '약간'], [' 슈가파우더', '', '약간'], [' 블루베리잼', '2', '숟가락'], [' 바나나', '1', '개'], [' 소금', '', '약간'], [' 설탕', '1/2', '숟가락'], [' 우유', '30', 'ml']]",2인분,고급,30분이내,0.01795087,,,6.9957661563048505,-0.7729338996329629,4.382026634673881,2.0703551614194287,,1091,0.01795087,6.9957661563048505,-0.7729338996329629,1367,2026-07-07T06:57:56.601027+00:00,276.0,0.2529789184234647,0.008224238340472638,7.221105098182496,-1.2844262462757756
7022793,초코딸기컵케이크,2289,0,기타,초스피드,달걀/유제품,디저트,"[['동물성 휘핑크림', '70', 'g'], [' 설탕', '10', 'g'], [' 딸기', '', '적당량']]",1인분,고급,30분이내,0.037662274,,,7.736307096548285,-0.0323929593895284,0.0,-2.3116714732544525,,2289,0.037662274,7.736307096548285,-0.0323929593895284,2430,2026-07-07T06:57:58.278510+00:00,141.0,0.061598951507208385,0.014619531212398324,7.796057974316123,-0.7094733701421481
7022803,연근칩,1266,3,굽기,술안주,채소류,과자,"[['연근', '1', '개'], [' 식초', '2', '스푼'], [' 식용유', '2', '스푼'], [' 소금', '1', '꼬집'], [' 후춧가루', '', '약간'], [' 파슬리가루', '', '약간']]",2인분,초급,30분이내,0.020830248,,,7.144407180321139,-0.6242928756166748,1.3862943611198906,-0.925377112134562,,1266,0.020830248,7.144407180321139,-0.6242928756166748,2568,2026-07-07T06:58:00.660692+00:00,1302.0,1.028436018957346,0.015449776194830822,7.851271997109883,-0.654259347348388
7022810,맛조개볶음,2345,5,볶음,일상,해물류,메인반찬,"[['맛조개', '200', 'g'], [' 피망', '2', '개'], [' 고수', '1', '줌'], [' 맛술', '1', '큰술'], [' 다진마늘', '1', '큰술'], [' 굴소스', '1', '큰술']]",2인분,초급,10분이내,0.038583675,,,7.76046702921342,-0.008233026724393,1.791759469228055,-0.5199120040263976,,2345,0.038583675,7.76046702921342,-0.008233026724393,5202,2026-07-07T06:58:02.470557+00:00,2857.0,1.2183368869936033,0.03129662607691197,8.556990661290303,0.05145931683203209
7022817,삼겹살구이,1348,1,굽기,일상,돼지고기,메인반찬,"[['삼겹살', '', '']]",2인분,초급,30분이내,0.022179443,,,7.207118856207756,-0.5615811997300577,0.6931471805599453,-1.6185242926945071,,1348,0.022179443,7.207118856207756,-0.5615811997300577,4374,2026-07-07T06:58:04.486402+00:00,3026.0,2.244807121661721,0.026315156182316984,8.383661798791715,-0.12186954566655572
7022825,훈제오리 쌈무말이,1098,18,기타,손님접대,기타,메인반찬,"[['훈제오리', '800', 'g'], [' 쌈무', '1', '팩'], [' 당근', '1/4', ''], [' 무순', '1/2', '팩'], [' 빨간 파프리카', '1/2', '개'], [' 노란 파프리카', '1/2', '개'], [' 양파', '1/2', ''], [' 부추', '', '조금'], [' 식초', '1', 't'], [' 겨자', '1', 't']]",4인분,고급,60분이내,0.018066045,,,7.002155954403621,-0.7665441015341923,2.9444389791664403,0.6327675059119877,,1098,0.018066045,7.002155954403621,-0.7665441015341923,3414,2026-07-07T06:58:06.071801+00:00,2316.0,2.109289617486339,0.020539538913221352,8.13593277200489,-0.36959857245338057
7022828,라이스페이퍼만두,1230,38,볶음,다이어트,가공식품류,면/만두,"[['두부', '1', '모'], [' 애호박', '1', '개'], [' 올리브오일', '', '조금'], [' 소금', '1', '꼬집'], [' 후추', '1', '꼬집'], [' 라이스페이퍼', '8', '장']]",1인분,고급,10분이내,0.020237919,,,7.115582126184454,-0.6531179297533596,3.6635616461296463,1.3518901728751938,,1230,0.020237919,7.115582126184454,-0.6531179297533596,2544,2026-07-07T06:58:07.980277+00:00,1314.0,1.0682926829268293,0.015305385763103432,7.841885928984623,-0.6636454154736482
7022847,도토리묵,4157,1,기타,간식,기타,메인반찬,"[['도토리가루', '1', '컵'], [' 물', '6', '컵'], [' 소금', '1/3', '작은술'], [' 참기름', '1', '숟가락'], [' 간장', '3', '큰술'], [' 국간장', '1/2', '큰술'], [' 고춧가루', '2/3', '큰술'], [' 매실액', '1', '작은술'], [' 올리고당', '', '약간'], [' 다진마늘', '1/2', '큰술'], [' 부추', '1', '큰술'], [' 홍고추', '1/2', '개'], [' 참기름', '1', '큰술'], [' 통깨', '', '약간']]",2인분,중급,2시간이상,0.068397585,,,8.332789468417959,0.5640894124801452,0.6931471805599453,-1.6185242926945071,,4157,0.068397585,8.332789468417959,0.5640894124801452,7707,2026-07-07T06:58:09.923939+00:00,3550.0,0.8539812364686071,0.04636737738845839,8.950014029534257,0.444482685075986
7022858,김치 비빔우동,3357,6,비빔,일상,밀가루,면/만두,"[['우동사리', '230', 'g'], [' 오이', '1/3', '개'], [' 계란', '1', '개'], [' 김치', '', '소량'], [' 설탕', '5', 't'], [' 식초', '2', 't'], [' 간장', '2', 't'], [' 후추', '0.5', 't'], [' 우스터소스', '0.5', 't'], [' 고추장', '3', 't'], [' 다진마늘', '1', 't'], [' 참기름', '2', 't'], [' 사이다', '2', 't']]",1인분,고급,2시간이내,0.05523471,,,8.119100837637486,0.3504007816996726,1.9459101490553128,-0.3657613241991393,,3357,0.05523471,8.119100837637486,0.3504007816996726,12778,2026-07-07T06:58:11.556561+00:00,9421.0,2.806374739350611,0.07687587235885836,9.455558477608703,0.9500271331504315
7022859,차돌박이 숙주찜,8288,13,찜,손님접대,소고기,차/음료/술,"[['냉동 차돌박이', '250', 'g'], [' 숙주', '260', 'g'], [' 청경채', '100', 'g'], [' 알배추', '6', '장'], [' 부추', '', '소량'], [' 팽이버섯', '150', 'g'], [' 청주', '100', 'ml'], [' 맛술', '3', 't'], [' 후추', '', '소량'], [' 맛술', '2', 't'], [' 식초', '2', 't'], [' 물', '1~2', 't'], [' 연겨자', '', '취향껏'], [' 청양고추', '1/2', '개'], [' 양파', '', '소량']]",3인분,고급,60분이내,0.136367376,,,9.022684613591526,1.2539845576537123,2.6390573296152584,0.3273858563608058,,8288,0.136367376,9.022684613591526,1.2539845576537123,14113,2026-07-07T06:58:13.420779+00:00,5825.0,0.702823359073359,0.08490759012369448,9.554922491560776,1.0493911471025044
7022874,슈크림라떼,2400,1,기타,일상,달걀/유제품,차/음료/술,"[['동물성 휘핑크림', '60', 'g'], [' 슈크림파우더', '15', 'g'], [' 우유', '120', 'ml'], [' 에스프레소', '2', '샷']]",1인분,고급,10분이내,0.039488622,,,7.783640596221253,0.0149405402834394,0.6931471805599453,-1.6185242926945071,,2400,0.039488622,7.783640596221253,0.0149405402834394,2735,2026-07-07T06:58:15.066730+00:00,335.0,0.13958333333333334,0.01645449294893392,7.914252278742441,-0.5912790657158302
7022875,쉬림프타코,2669,13,기타,기타,해물류,양식,"[['새우', '6', '개'], [' 마늘가루', '1/2', '작은술'], [' 소금', '1', '꼬집'], [' 후추', '1', '꼬집'], [' 파프리카파우더', '1/2', '작은술'], [' 큐민', '1', '꼬집'], [' 요거트', '2', '큰술'], [' 레몬즙', '1', '큰술'], [' 소금', '1', '꼬집'], [' 후추', '1', '꼬집'], [' 방울토마토', '3', '개'], [' 이탈리안파슬리', '', ''], [' 레몬즙', '1.5', '큰술'], [' 올리브오일', '1', '큰술'], [' 소금', '1', '꼬집'], [' 후추', '1', '꼬집']]",1인분,초급,10분이내,0.043914639,,,7.889833751394295,0.1211336954564821,2.6390573296152584,0.3273858563608058,,2669,0.043914639,7.889833751394295,0.1211336954564821,5854,2026-07-07T06:58:16.645480+00:00,3185.0,1.193330835518921,0.03521923280550609,8.675051276031818,0.1695199315735465
7022876,버섯 샌드위치,1023,7,굽기,도시락,버섯류,빵,"[['양송이', '150', 'g'], [' 다진마늘', '1', '큰술'], [' 간장', '1', '큰술'], [' 소금', '1', '꼬집'], [' 후추', '1', '꼬집'], [' 트러플오일', '', ''], [' 베이컨', '2', '줄'], [' 모짜렐라', '3', '큰술']]",1인분,초급,10분이내,0.016832025,,,6.931471805599453,-0.8372282503383603,2.079441541679836,-0.2322299315746168,,1023,0.016832025,6.931471805599453,-0.8372282503383603,3843,2026-07-07T06:58:18.572066+00:00,2820.0,2.7565982404692084,0.02312051788034846,8.254268770090183,-0.25126257436808785
7022883,감자 사라다빵,1446,4,기타,다이어트,채소류,빵,"[['감자', '6', '개'], [' 오이', '1', '개'], [' 당근', '1/2', '개'], [' 양파', '1', '개'], [' 계란', '7', '개'], [' 스테비아', '1', '스푼'], [' 메이플 시럽', '3', '스푼'], [' 후추', '', '조금']]",6인분이상,고급,30분이내,0.023791895,,,7.277247726631484,-0.4914523293063295,1.6094379124341005,-0.7022335608203523,,1446,0.023791895,7.277247726631484,-0.4914523293063295,3288,2026-07-07T06:58:20.365550+00:00,1842.0,1.2738589211618256,0.019781489146652547,8.098338846189057,-0.40719249826921455
